variable_name,description,datatype,survey_name,survey_version,label,required,value_constraints,Channel,seeAlso,question_id,units,unique,CDE,form_name,section_header,ui,field_note,min,max,branching_logic,Custom Alignment,Matrix Group Name,CDE Reference,Value Set,Dependent Fields,source_file,source_directory,categories,related_group
vaccine_past_month,,select one,Monthly Vaccine Survey,1,Have you received a COVID-19 (SARS-CoV-2) vaccine or booster in the past month (or since the last time you answered this question)?,true,"Yes;No, I have not ever received a vaccine for COVID-19;No, I have already been vaccinated;Other;I don't know",,,,,,,,,,,,,,,,,,,survey_data_dictionary_origcopy.csv - Monthly Vaccine Survey.csv,RADx-DHT,"booster,past month,sar,time,vaccine",group8
32138-vaccine_factors-14,Factors that might make participant less likely to get the vaccine selected; I have had severe allergic reactions to vaccines in the past,categorical,,,What factors might make you less likely to get the vaccine? I have had severe allergic reactions to vaccines in the past,true,"0, Not Selected or Not Provided; 1, Selected or Yes",,,,,,,About You,,,,,,,,,,,,COVIDCARE_survey_dictionary_v2_ForSubmission_MIT_Phase_II_2021-12-26.csv,RADx-DHT,"past,factor,severe allergic reaction,vaccine",group8
when_did_you_take_your_first_dose_of_relenza_zanamivir__date_of_first_dose,"When did you take your <span style=""""text-decoration: underline;"""">first dose</span> of Relenza (zanamivir)? | Date of First Dose",text,,,,,,,,,,,,,,,,,,,,,,,,survey__weekly_survey_origcopy.csv,RADx-DHT,"date,dose,decoration,relenza,zanamivir",group8
vaccine_last_dte,Note: Maximum expected day = Current day.,date_mdy,,,On what date did you receive your most recent shot of the vaccine?,,,,,,,,,tier2_vaccine_acceptance,"In deciding whether to get the COVID-19 vaccine, how important are/were these statements to you ?  
1 = Not Important, 3 = Neutral,  5 = Very Important",text,MM/DD/YYYY,01/01/2020,,[covid_vaccine]='1' and [vaccine_dose]>= 2,,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"recent shot,date,current day,note,maximum,vaccine",group8
32015-covid_vaccine2_date_deid,Number of days from day of Consent when Participant received a second vaccine,integer,,,What was the date that you received your second COVID vaccine?,true,De-identified Value in Days,,,,days,,,Symptom Screening,,,,,,,,,,,,COVIDCARE_survey_dictionary_v2_ForSubmission_MIT_Phase_II_2021-12-26.csv,RADx-DHT,"consent,date,second vaccine,participant,second covid vaccine,day",group8
when_did_you_take_your_first_dose_of_the_other_medication_not_listed__date_of_first_dose,"When did you take your <span style=""""text-decoration: underline;"""">first dose</span> of the """"other"""" medication not listed? | Date of First Dose",text,,,,, ,,,,,,,,,,,,,,,,,,,survey__baseline_survey_origcopy.csv,RADx-DHT,"medication,date,decoration,dose",group8
date_second_dose,,date,Vaccine Survey,2,What was the date of your second COVID-19 vaccine (OK to guess if unsure)?,true,Date,,,,,,,,,,,,,,,,,,,survey_data_dictionary_origcopy.csv - Vaccine Survey.csv,RADx-DHT,date,group8
32138-vaccine_factors-12,Factors that might make participant less likely to get the vaccine selected; I already had COVID-19,categorical,,,What factors might make you less likely to get the vaccine? I already had COVID-19,true,"0, Not Selected or Not Provided; 1, Selected or Yes",,,,,,,About You,,,,,,,,,,,,COVIDCARE_survey_dictionary_v2_ForSubmission_MIT_Phase_II_2021-12-26.csv,RADx-DHT,"factor,vaccine",group8
when_did_you_receive_a_covid_19_or_coronavirus_vaccine__covid_19_vaccine_date,"When did you receive a COVID-19 or coronavirus vaccine?<br><em><br>If you don?t recall the exact date, please provide the best estimate. If you have received multiple doses, please report the date of your most recent dose.</em> | COVID-19 Vaccine Date",text,,,,,,,,,,,,,,,,,,,,,,,,survey__weekly_survey_origcopy.csv,RADx-DHT,"multiple dose,exact date,date,good estimate",group8
32138-vaccine_factors-6,Factors that might make participant less likely to get the vaccine selected; Vaccination location is not convenient,categorical,,,What factors might make you less likely to get the vaccine? Vaccination location is not convenient,true,"0, Not Selected or Not Provided; 1, Selected or Yes",,,,,,,About You,,,,,,,,,,,,COVIDCARE_survey_dictionary_v2_ForSubmission_MIT_Phase_II_2021-12-26.csv,RADx-DHT,"factor,vaccine,vaccination location",group8
32014-covid_vaccine_date_deid,Number of days from day of Consent when Participant received a first vaccine,integer,,,What was the date that you received your first COVID vaccine?,true,De-identified Value in Days,,,,days,,,Symptom Screening,,,,,,,,,,,,COVIDCARE_survey_dictionary_v2_ForSubmission_MIT_Phase_II_2021-12-26.csv,RADx-DHT,"consent,date,covid vaccine,vaccine,participant,day",group8
32138-vaccine_factors-999,Factors that might make participant less likely to get the vaccine selected; Prefer not to answer,categorical,,,What factors might make you less likely to get the vaccine? Prefer not to answer,true,"0, Not Selected or Not Provided; 1, Selected or Yes",,,,,,,About You,,,,,,,,,,,,COVIDCARE_survey_dictionary_v2_ForSubmission_MIT_Phase_II_2021-12-26.csv,RADx-DHT,"factor,vaccine",group8
when_did_you_take_your_first_dose_of_relenza_zanamivir__date_of_first_dose,"When did you take your <span style=""""text-decoration: underline;"""">first dose</span> of Relenza (zanamivir)? | Date of First Dose",text,,,,, ,,,,,,,,,,,,,,,,,,,survey__baseline_survey_origcopy.csv,RADx-DHT,"date,dose,decoration,relenza,zanamivir",group8
32138-vaccine_factors-2,Factors that might make participant less likely to get the vaccine selected; It's just a virus/not fatal/not necessary,categorical,,,What factors might make you less likely to get the vaccine? It's just a virus/not fatal/not necessary,true,"0, Not Selected or Not Provided; 1, Selected or Yes",,,,,,,About You,,,,,,,,,,,,COVIDCARE_survey_dictionary_v2_ForSubmission_MIT_Phase_II_2021-12-26.csv,RADx-DHT,"virus,factor,vaccine",group8
vac_rec_other,,string,Vaccine Survey,2,Please enter whose recommendation on COVID-19 vaccination matters to you?,true,String,,,,,,,,,,,,,,,,,,,survey_data_dictionary_origcopy.csv - Vaccine Survey.csv,RADx-DHT,recommendation,group8
vaccine,,select one,Vaccine Survey,2,Have you ever received a COVID-19 (SARS-CoV-2) vaccine?,true,Yes;No;I don't know,,,,,,,,,,,,,,,,,,,survey_data_dictionary_origcopy.csv - Vaccine Survey.csv,RADx-DHT,"sar,vaccine",group8
vaccine_no_pain_2,,,,,The vaccine is not painful,,"1, 1- Not important | 2, 2 | 3, 3- Neutral | 4, 4 | 5, 5- Very important| 99, Prefer not to answer",,,,,,,tier2_vaccine_acceptance,"In deciding whether to get the COVID-19 vaccine, how important are/were these statements to you ?  
1 = Not Important, 3 = Neutral,  5 = Very Important",radio,,,,,,vaccine_decis_matrx,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,vaccine,group8
32138-vaccine_factors-9,Factors that might make participant less likely to get the vaccine selected; I have not thought about it yet,categorical,,,What factors might make you less likely to get the vaccine? I have not thought about it yet,true,"0, Not Selected or Not Provided; 1, Selected or Yes",,,,,,,About You,,,,,,,,,,,,COVIDCARE_survey_dictionary_v2_ForSubmission_MIT_Phase_II_2021-12-26.csv,RADx-DHT,"factor,vaccine",group8
36104-post_vaccinefactors-17,Factors that might make participant less likely to get the vaccine selected; Do not know yet,categorical,,,What factors might make you less likely to get the vaccine? Do not know yet,true,"0, Not Selected or Not Provided; 1, Selected or Yes",,,,,,,Follow-up Survey,,,,,,,,,,,,COVIDCARE_survey_dictionary_v2_ForSubmission_MIT_Phase_II_2021-12-26.csv,RADx-DHT,"factor,vaccine",group8
when_did_you_receive_a_covid_19_or_coronavirus_vaccine2__covid_19_vaccine_date,"When did you receive a COVID-19 or coronavirus vaccine?<br><em><br>If you don?t recall the exact date, please provide the best estimate. If you have received multiple doses, please report the date of your most recent dose.</em> | COVID-19 Vaccine Date",text,,,,, ,,,,,,,,,,,,,,,,,,,survey__baseline_survey_origcopy.csv,RADx-DHT,"multiple dose,exact date,date,good estimate",group8
ineligible_plans,,,,,Which of the following applies to your plans about the COVID vaccine for your child(ren) who are not yet eligible to receive the COVID vaccine?,,"1, I plan on getting the COVID vaccine for my child(ren) eventually | 2, I plan on getting the COVID vaccine for my child(ren) as soon as they are eligible | 3, I do not plan on getting the COVID vaccine for my child(ren) | 4, I am unsure | 99, Prefer not to answer",,,,,,,tier2_parent_guard,"For each of the following, state whether it is very likely, likely, neither likely nor unlikely, unlikely, or very unlikely that people in your neighborhood would act in the following manner.",radio,,,,,,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"covid vaccine,follow,plan",group8
when_did_you_take_your_first_dose_of_the_other_medication_not_listed__date_of_first_dose,"When did you take your <span style=""""text-decoration: underline;"""">first dose</span> of the """"other"""" medication not listed? | Date of First Dose",text,,,,,,,,,,,,,,,,,,,,,,,,survey__weekly_survey_origcopy.csv,RADx-DHT,"medication,date,decoration,dose",group8
when_did_you_receive_a_covid_19_or_coronavirus_vaccine3__covid_19_vaccine_date,"When did you receive a COVID-19 or coronavirus vaccine??<br><em><br>If you don?t recall the exact date, please provide the best estimate. If you have received multiple doses, please report the date of your most recent dose.</em> | COVID-19 Vaccine Date",text,,,,, ,,,,,,,,,,,,,,,,,,,survey__baseline_survey_origcopy.csv,RADx-DHT,"multiple dose,exact date,date,good estimate",group8
36104-post_vaccinefactors-4,Factors that might make participant less likely to get the vaccine selected; I do not trust the vaccine,categorical,,,What factors might make you less likely to get the vaccine? I do not trust the vaccine,true,"0, Not Selected or Not Provided; 1, Selected or Yes",,,,,,,Follow-up Survey,,,,,,,,,,,,COVIDCARE_survey_dictionary_v2_ForSubmission_MIT_Phase_II_2021-12-26.csv,RADx-DHT,"factor,vaccine",group8
most_recvac_date_mdy,Note: Maximum expected day = Current day.,date_mdy,,,Date of most recent vaccination (excluding vaccination for COVID-19),,,,,,,,,tier2_ped,COVID-19 Vaccination History,text,MM/DD/YYYY,01/01/1900,,,,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"date,current day,recent vaccination,note,maximum,vaccination",group8
30171-covid_vaccine,COVID vaccine status,categorical,,,Did you receive a vaccine for COVID-19?,true,"1, No; 2, Yes, both doses of a two-dose vaccine; 3, Yes, only the 1st dose of a two-dose vaccine; 4, Yes, one dose of a one-dose vaccine; 999, Prefer not to answer",,,,,,,Symptom Screening,,,,,,,,,,,,COVIDCARE_survey_dictionary_v2_ForSubmission_MIT_Phase_II_2021-12-26.csv,RADx-DHT,"covid vaccine status,vaccine",group8
32138-vaccine_factors-4,Factors that might make participant less likely to get the vaccine selected; I do not trust the vaccine,categorical,,,What factors might make you less likely to get the vaccine? I do not trust the vaccine,true,"0, Not Selected or Not Provided; 1, Selected or Yes",,,,,,,About You,,,,,,,,,,,,COVIDCARE_survey_dictionary_v2_ForSubmission_MIT_Phase_II_2021-12-26.csv,RADx-DHT,"factor,vaccine",group8
immun_outdated_reasons, @NONEOFTHEABOVE='99',,,,"If immunizations are not up to date, what is/are the reason(s) for not being up to date? (Check all that apply.)",,"1, Clinic was closed because of COVID-19 | 2, Child had symptoms of COVID-19, so you cancelled appointment | 3, You cancelled appointments to avoid being around others/in a healthcare setting | 4, Other reasons related to COVID-19 | 5, Other reasons not related to COVID-19 | 99, Prefer not to answer",,,,,,,tier2_ped,COVID-19 Vaccination History,checkbox,,,,,,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"date,immunization",group8
vaccine_requirement,,,,,Is the vaccine required by your school or job?,,"1, Yes | 0, No | 98, Don't know | 99, Prefer not to answer",,,,,,,tier2_vaccine_acceptance,"In deciding whether to get the COVID-19 vaccine, how important are/were these statements to you ?  
1 = Not Important, 3 = Neutral,  5 = Very Important",radio,,,,,,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"school,job,vaccine",group8
36104-post_vaccinefactors-19,Factors that might make participant less likely to get the vaccine selected; Prefer not to answer,categorical,,,What factors might make you less likely to get the vaccine? Prefer not to answer,true,"0, Not Selected or Not Provided; 1, Selected or Yes",,,,,,,Follow-up Survey,,,,,,,,,,,,COVIDCARE_survey_dictionary_v2_ForSubmission_MIT_Phase_II_2021-12-26.csv,RADx-DHT,"factor,vaccine",group8
36104-post_vaccinefactors-5,Factors that might make participant less likely to get the vaccine selected; I do not want to pay for it,categorical,,,What factors might make you less likely to get the vaccine? I do not want to pay for it,true,"0, Not Selected or Not Provided; 1, Selected or Yes",,,,,,,Follow-up Survey,,,,,,,,,,,,COVIDCARE_survey_dictionary_v2_ForSubmission_MIT_Phase_II_2021-12-26.csv,RADx-DHT,"factor,vaccine",group8
32138-vaccine_factors-1,Factors that might make participant less likely to get the vaccine selected; I will not get/am never sick,categorical,,,What factors might make you less likely to get the vaccine? I will not get/am never sick,true,"0, Not Selected or Not Provided; 1, Selected or Yes",,,,,,,About You,,,,,,,,,,,,COVIDCARE_survey_dictionary_v2_ForSubmission_MIT_Phase_II_2021-12-26.csv,RADx-DHT,"factor,vaccine",group8
32138-vaccine_factors-17,Factors that might make participant less likely to get the vaccine selected; Do not know yet,categorical,,,What factors might make you less likely to get the vaccine? Do not know yet,true,"0, Not Selected or Not Provided; 1, Selected or Yes",,,,,,,About You,,,,,,,,,,,,COVIDCARE_survey_dictionary_v2_ForSubmission_MIT_Phase_II_2021-12-26.csv,RADx-DHT,"factor,vaccine",group8
vaccine_rec1_dte,Note: Maximum expected day = Current day.,date_mdy,,,On what date did you receive your first shot of the vaccine?,,,,,,,,,tier2_vaccine_acceptance,"In deciding whether to get the COVID-19 vaccine, how important are/were these statements to you ?  
1 = Not Important, 3 = Neutral,  5 = Very Important",text,MM/DD/YYYY,01/01/2020,,[covid_vaccine]='1' and [vaccine_dose]>= 1,,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"date,shot,current day,note,maximum,vaccine",group8
vaccine_free_2,,,,,The vaccine is free or low cost,,"1, 1- Not important | 2, 2 | 3, 3- Neutral | 4, 4 | 5, 5- Very important| 99, Prefer not to answer",,,,,,,tier2_vaccine_acceptance,"In deciding whether to get the COVID-19 vaccine, how important are/were these statements to you ?  
1 = Not Important, 3 = Neutral,  5 = Very Important",radio,,,,,,vaccine_decis_matrx,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"low cost,vaccine",group8
32138-vaccine_factors-13,Factors that might make participant less likely to get the vaccine selected; I am going to let others get it first (herd immunity),categorical,,,What factors might make you less likely to get the vaccine? I am going to let others get it first (herd immunity),true,"0, Not Selected or Not Provided; 1, Selected or Yes",,,,,,,About You,,,,,,,,,,,,COVIDCARE_survey_dictionary_v2_ForSubmission_MIT_Phase_II_2021-12-26.csv,RADx-DHT,",factor,herd immunity,vaccine",group8
36104-post_vaccinefactors-8,Factors that might make participant less likely to get the vaccine selected; It depends on the risk/adverse events,categorical,,,What factors might make you less likely to get the vaccine? It depends on the risk/adverse events,true,"0, Not Selected or Not Provided; 1, Selected or Yes",,,,,,,Follow-up Survey,,,,,,,,,,,,COVIDCARE_survey_dictionary_v2_ForSubmission_MIT_Phase_II_2021-12-26.csv,RADx-DHT,"factor,adverse event,risk,vaccine",group8
32138-vaccine_factors-11,Factors that might make participant less likely to get the vaccine selected; I need more information first,categorical,,,What factors might make you less likely to get the vaccine? I need more information first,true,"0, Not Selected or Not Provided; 1, Selected or Yes",,,,,,,About You,,,,,,,,,,,,COVIDCARE_survey_dictionary_v2_ForSubmission_MIT_Phase_II_2021-12-26.csv,RADx-DHT,"factor,information,vaccine",group8
36104-post_vaccinefactors-11,Factors that might make participant less likely to get the vaccine selected; I need more information first,categorical,,,What factors might make you less likely to get the vaccine? I need more information first,true,"0, Not Selected or Not Provided; 1, Selected or Yes",,,,,,,Follow-up Survey,,,,,,,,,,,,COVIDCARE_survey_dictionary_v2_ForSubmission_MIT_Phase_II_2021-12-26.csv,RADx-DHT,"factor,information,vaccine",group8
