Digest (variable_name|source_file|source_directory),variable_name,description,datatype,survey_name,survey_version,label,required,value_constraints,Channel,seeAlso,question_id,units,unique,CDE,form_name,section_header,ui,field_note,pattern,min,max,branching_logic,Custom Alignment,Matrix Group Name,CDE Reference,Value Set,Dependent Fields,source_file,source_directory,categories,related_group
a0ab631e50145c15e1b0e717544a395dae28c7115e937fe6c4016c760328f14d80fbb0805079a8bceaed3c0c4634d7f53e3d8390f6dc0a5d0679a8305d33e054,assay_date,,,,,date of assay performed,,,,,,,,,,PCR,date,example: 2021-01-01,,,,,,,,,,PCR_Data_Element_Template_v000.xlsx [RADxrad_Data_Element_Template_v].csv,RADx-rad,"date,assay",group6
ecd10522dc2be562d49c6ecf8783717e08dbb643e85f45a4ed55ac73f48e8f137ccfb85015985a08e6eff147d285d826641a1483109a63d840a451eceda86ea5,test_result_date,The date on which this SARS-CoV-2 measurement was made,date ([yyyy]-[mm]-[dd]),,,,required,,,,,[none],,,,,,,,,,,,,,[date not after tomorrow's date and not before 'sample_collect_date'],None,NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"date,sar",group6
0d9b2673a40dd653ab8ad5fce3505825b16f0fed5db5adaede537f2c69bec2deb2c368c97906e07213044daadbde8a1d6f32b25805e757616d7ef7ad3845f113,sample_collect_time,"The local time of sample collection; for composite samples, specify the time at which sample collection began","time, 24-hr ([hh]:[mm])",,,,required,,,,,[none],,,,,,,,,,,,,,[time],None,NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"local time,sample collection,time,composite sample",group6
fe1b5e84504726df1528fb865feaa488cbecbb00b3a548b3507ad539008ffe52d9b945df3e7211ff94f4d756dd441ed350262fad8c74a2edfa179f85a2d70521,pre_conc_storage_time,The approximate average duration of time between when samples reach the lab and when they are concentrated (if concentrated),float,,,,not required,,,,,hours,,,,,,,,,,,,,,"[greater than or equal to 0];
[empty]",None,NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"lab,sample,time,approximate average duration",group6
b691f6173f25ab001526065695dbceed4b6cbfe661601007b646d3cc96183488b29cd8c3d5d3c096a7a63921e340771c07303c744b224b20adbbc719e869a477,result-date,The date and time at which the provider obtained the result,string,,,,,ISO 8601 date-time format,,,,,,,,,,,,,,,,,,,,data_dictionary_test.xlsx [Test].csv,RADx-DHT,"date,result,provider,time",group6
34d646b8b390495115d53ba84f29c865c1ce0f97326e3d7bf481b852270995f9eb2a5a376cf7c8242526bc202be898b29decc3aa7af6f304558e155088c8641e,test_result_date,,,,,The date on which this SARS-CoV-2 measurement was made,,,,,,,,,,SARSCoV2 Quantification Method,date,Lab result date,,,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"date,sar",group6
521be6a61983a3da1a7508204b62c7c9423a04c1045ffb0292bb67770cc1b138fb303a82652cbb4a4f49b1781e2582ebfe6a417187cc22877b59596e1710b2a6,collection-date,The date and time at which the sample was collected,string,,,,,ISO 8601 date-time format,,,,,,,,,,,,,,,,,,,,data_dictionary_test.xlsx [Test].csv,RADx-DHT,"date,sample,time",group6
eb2bcac90b5e7b729cf5768c39446df20f915a2821f093dd2e5d5330ffdab3f67b073ee8a54f37df1c2f52b61ad74bbc366654af0c98b75025010dd4fef56e64,pre_conc_storage_temp,The storage temperature of samples after reaching the lab and prior to concentration (if concentrated),float,,,,not required,,,,,celsius,,,,,,,,,,,,,,"[float];
[empty]",None,NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"storage temperature,lab,sample,concentration",group6
453c757db45be0633e8a3508c87e3107f0891929fdd9a47de8f05462cf7b328fb44a0463035e85b3228a18f4c9119620da782b7b70fb1b8728df27660191fbda,pre_conc_storage_time,,,,,The approximate average duration of time between when samples reach the lab and when they are concentrated (if concentrated),,,,,,hour,,,,Processing Method,float,,,0,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"lab,sample,time,approximate average duration",group6
5edaa46466e23b167ef9a7227ead852d68de31a4d135eaee287939ebcada7456106490d3ef060e3fc4318797fa02edaedf597feb871e31d266ca5bc850e1c26c,collection_storage_time,,,,,Duration of time the sample was stored after collection and prior to reaching the lab,,,,,,hour,,,,Collection Method,float,,,0,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"collection,lab,sample,duration,time",group6
048b7136841f9a2c44f10fe5ee5fbb91bd039365168a5a1f3f50c68a54c117607fd22b2d1c1564dfe3955ec2e3a1045d783394ceabd28b0e099f3ba59ac498c7,location_air_temp,,,,,"Temperature of the air at the location and time of sampling, in C",,,,,,celsius,,,,Sample,float,,,0,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"location,temperature,time,air",group6
556911b4778c74a65aae8cdd9c4a791076e85244059aa8486951c65099d524c22bdb55a6d20b09b885e087856a1bc398a09c7c970043f772d91ba4a63c810ff0,pre_ext_storage_time,The approximate average duration of time between when samples are concentrated (if concentrated) and when they are extracted,float,,,,not required,,,,,hours,,,,,,,,,,,,,,"[greater than or equal to 0];
[empty]",None,NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"sample,time,approximate average duration",group6
7f5ed4238688b935ef381fe4e88d9cd836a172d703246388bca05912a2db6328c567398b608749458a8ced8d4d7e5d1731cd1cb435d14a826fe9b92d0e3c2222,pre_ext_storage_time,,,,,The approximate average duration of time between when samples are concentrated (if concentrated) and when they are extracted,,,,,,hour,,,,Processing Method,float,,,0,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"sample,time,approximate average duration",group6
aa795b4c8ae60cf00a21b2c7f1abad4651237535e42c72cd686a02b2e28b475fd0aa170493754c8361a89ae3b890aa2031ed77533a1b20ef527765ed6d885859,sample_collect_date,"The date of sample collection; for composite samples, specify the date on which sample collection began",date ([yyyy]-[mm]-[dd]),,,,required,,,,,[none],,,,,,,,,,,,,,[date not after tomorrow's date],None,NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"date,sample collection,composite sample",group6
76438ea1a0558ccc2710ed6dca9bec2154a9d1316e63fb9d7693c76e356b5cfe573708fd309aea4eced6d0bf84ed00b45d82dff6d6b970162d07dc62787dd3e4,collection_storage_temp,Temperature at which the sample was stored after collection and prior to reaching the lab,float,,,,not required,,,,,celsius,,,,,,,,,,,,,,"[float];
[empty]",None,NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"collection,lab,sample,temperature",group6
d9706df479997b92a4bccd32efa64ff7ea843e664f6fbc2357514dee0f59385dbb33100f83a518a9ec0c84f8277663cfad3745f23f83e0d479266d10f581339b,pre_ext_storage_temp,The storage temperature of samples after concentration (if concentrated) and prior to extraction,float,,,,not required,,,,,celsius,,,,,,,,,,,,,,"[float];
[empty]",None,NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"storage temperature,extraction,sample,concentration",group6
b676bde5e21aab12a2db2fb84aa6303105d8967241a53e6c816d20fb02ec67c36c25081f048d212aa6690cc28cf5338f5a6c5086a3ba8b114ed6adaddf530664,pre_conc_storage_temp,,,,,The storage temperature of samples after reaching the lab and prior to concentration (if concentrated),,,,,,celsius,,,,Processing Method,float,,,,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"storage temperature,lab,sample,concentration",group6
b1c76ceef884dcadf37746fe4593984b08bd16a02094d1e86380cbc97d13b3686607664b4f8cfe9918784f8603482bb0618625699f682881211e15fd5637aebe,collection_water_temp,,,,,Sample temperature at time of collection,,,,,,celsius,,,,Sample,float,,,0,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"collection,sample temperature,time",group6
6ac62cbf9a756d13c9e6ec4eed2d105f6be30121cbb2b92699a42e174c33fafaafedcae12ce79cb8f890e899ea44164b1da6c45eb390167925b5fafbe1f878d3,pre_ext_storage_temp,,,,,The storage temperature of samples after concentration (if concentrated) and prior to extraction,,,,,,celsius,,,,Processing Method,float,,,,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"storage temperature,extraction,sample,concentration",group6
8b8083b351a17b2ccbf359066a9e5bfbffc577409d3a08c771f57d07ae5c153be22fafa0a08096600c27c15b8876adf4093ecb5a21241588dad0ba8c4451d9ad,sample_collect_date,,,,,"The date of sample collection; for composite samples, specify the date on which sample collection began",,,,,,,,,,Sample,date,,date_ymd,,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"date,sample collection,composite sample",group6
7ff2dcfb4a21f642a729598864008d0830342aab3d384d12730bb3eab5d29e831ef4d791ef6dd46c1b3d171ea27f47c15c93619d39a91205a3157cf2a9509b5a,sample_collect_time,,,,,"The local time of sample collection; for composite samples, specify the time at which sample collection began",,,,,,,,,,Sample,time,,time,,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"local time,sample collection,time,composite sample",group6
efbd11ba7cdee793808f1690f2f2f71e4d33862f50813ad6822d1e256f21059f512a84844286c6bfd1c6140bd07781b4768a253ecb1863861da8a9df9e0e6cea,collection_storage_temp,,,,,Temperature at which the sample was stored after collection and prior to reaching the lab,,,,,,celsius,,,,Collection Method,float,,,,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"collection,lab,sample,temperature",group6
77fa4d190079916edc59a7a05a835d867d528edfbb66b97ed408cd36f3360ed47dd9ddccacc52f5ca6ef722cb09a822d97e5400b5c6800703e080a8de80f1dee,collection_water_temp,Sample temperature at time of collection,float,,,,not required,,,,,celsius,,,,,,,,,,,,,,"[greater than or equal to 0];
[empty]",None,NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"collection,sample temperature,time",group6
eb7254fa3e165c9b8a104e77d51827ef3f28df35808de503b6773746864e1d0fd04a2a4e57c458d241b85ecedb2f8bfca7f926b93913a6fb6d9fe3aa7723c1c6,collection_storage_time,Duration of time the sample was stored after collection and prior to reaching the lab,float,,,,not required,,,,,hours,,,,,,,,,,,,,,"[greater than or equal to 0];
[empty]",None,NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"collection,lab,sample,duration,time",group6
eaf8da1102c6d9a77d123cfde9e0a6cfbc1f5a8d99ed0c648ac3ecf2f36d4bf6e47fe6d957b13b4592493d02e00098de7c9a9e06c036fff56ed56cf41ff0dc2a,starttimeoffsetinseconds,"Offset in seconds to add to startTimeInSeconds to derive the ""local"" time of the device that captured the data",long,,,,,,,,,,,,,,,,,,,,,,,,,data_dictionary.xlsx [Garmin Intraday Steps].csv,RADx-DHT,"second,device,starttimeinsecond,datum,time",group7
dd6ddcaea8070e8f71c3ba0ebf8b3cd3e210a84267e91e31e6ceba3463bab8fc1e965094759c79bd491fa87aac3bf7294e152d76b095fd870f3af3f371984a3c,starttimeoffsetinseconds,"Offset in seconds to add to startTimeInSeconds to derive the ""local"" time of the device that captured the data.",long,,,,,,,,,,,,,,,,,,,,,,,,,data_dictionary.xlsx [Garmin Intraday Sleep].csv,RADx-DHT,"second,device,starttimeinsecond,datum,time",group7
c474c178badb7c14487a8c6aaedb9fe8c5fd17cd23170c018f3c9bb878592e082a77088f3ea98298320232026351042e8c985781a2939ca5578b28af51de133d,time_zone,"Current local time zone corresponding to the time specified in 'sample_collect_time', represented as a UTC time offset (e.g., UTC-06:00)",time zone (utc-[hh]:[mm]),,,,not required,,,,,[none],,,,,,,,,,,,,,[time zone],None,NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"current local time zone,utc time offset,sample_collect_time,time",group7
b6cb383d2e54bcee568922ff6c5cbe3e1bff17b8889c4c921a9edaddc10e3c654d2b47ba6179faaf360103f472869fdb09343a8daca873f29d20e7107309764d,time_zone,,,,,"Current local time zone corresponding to the time specified in 'sample_collect_time', represented as a UTC time offset (e.g., UTC-06:00)",,,,,,,,,,Sample,text,time zone (UTC-[hh]:[mm]),,,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"current local time zone,utc time offset,sample_collect_time,time",group7
e667ec7dd802ede02fdd263c5894a242d70c909f861d7279f6e7ec9a462c0d29f17d264796371cf2dd97ed10bc98172b0781fef48ceb39272eba012b648fee5e,32138-vaccine_factors-14,Factors that might make participant less likely to get the vaccine selected; I have had severe allergic reactions to vaccines in the past,categorical,,,What factors might make you less likely to get the vaccine? I have had severe allergic reactions to vaccines in the past,TRUE,"0, Not Selected or Not Provided; 1, Selected or Yes",,,,,,,About You,,,,,,,,,,,,,COVIDCARE_survey_dictionary_v2_ForSubmission_MIT_Phase_II_2021-12-26.csv,RADx-DHT,"factor,vaccine,past,severe allergic reaction",group8
abb17101554c3168ee184c94f9d9c6a5852f3b64dea399e46b61e6b3bc299ddda52be623e9af121418a94f3e6b6f1c9e03e69f5059ed303aa27cd984d3b01ce6,30172-covid_vaccine_type,2-dose type vaccine received,categorical,,,Please specify the type of vaccine received:,TRUE,"1, Pfizer/BioNTech; 2, Moderna; 3, Other; 999, Prefer not to answer",,,,,,,Symptom Screening,,,,,,,,,,,,,COVIDCARE_survey_dictionary_v2_ForSubmission_MIT_Phase_II_2021-12-26.csv,RADx-DHT,"type,vaccine,dose type vaccine",group8
bf039cbecf92f5a8f5a75aff50a2efbedeb914693ca64c76e6f2eddc25931a4ff8eed7bed530020fd7c4699bed43e39ee21a1d85c567aee9a8ef4460b850b58e,dose,,select one,Monthly Vaccine Survey,1,How many vaccine or booster doses have you received in the past month (or since the last time you answered this question)?,TRUE,1 dose;2 doses;Other;I don't know,,,,,,,,,,,,,,,,,,,,survey_data_dictionary_origcopy.csv - Monthly Vaccine Survey.csv,RADx-DHT,"past month,booster dose,vaccine,question,time",group8
54f62b4b86b850b744ddc0d6530c66ec79b22edcc449f88682de29b9fa490ddecf89cf6d40de0d69dc1fb3298f84f7896e185a061da8c73ac82075e1b391f1e8,date_second_dose,,date,Monthly Vaccine Survey,1,"Within the past month (or since the last time you answered this question), what was the date of your second COVID-19 vaccine (OK to guess if unsure)?",TRUE,Date,,,,,,,,,,,,,,,,,,,,survey_data_dictionary_origcopy.csv - Monthly Vaccine Survey.csv,RADx-DHT,"date,question,past month,time",group8
ab8495faf46f35e00d7ba7a4fc1388f6f2328802e34453d4a0bb391fa435756078c2beda9433b7f5e0c30b382291642ad4d65a42b1fc796b85471cd63db48268,36104-post_vaccinefactors-8,Factors that might make participant less likely to get the vaccine selected; It depends on the risk/adverse events,categorical,,,What factors might make you less likely to get the vaccine? It depends on the risk/adverse events,TRUE,"0, Not Selected or Not Provided; 1, Selected or Yes",,,,,,,Follow-up Survey,,,,,,,,,,,,,COVIDCARE_survey_dictionary_v2_ForSubmission_MIT_Phase_II_2021-12-26.csv,RADx-DHT,"factor,adverse event,vaccine,risk",group8
c1fa7269e6f154206589a35ef12788b449be09b02e3b97cfbccde0bed7e685c6cab069995d0f9db86900de06c8bf6f73de0701fc0dd33876af0cf66b880cdd10,32015-covid_vaccine2_date_deid,Number of days from day of Consent when Participant received a second vaccine,integer,,,What was the date that you received your second COVID vaccine?,TRUE,De-identified Value in Days,,,,days,,,Symptom Screening,,,,,,,,,,,,,COVIDCARE_survey_dictionary_v2_ForSubmission_MIT_Phase_II_2021-12-26.csv,RADx-DHT,"second covid vaccine,day,second vaccine,date,consent,participant",group8
ddbc56a4684881ec822aa6036a274d552348cc8e652f259b7137e8f36f9fe0cd9603a18bb38db9699b4149cce5ee4041bea7b8017ebd930530aa1087315f7b6b,when_did_you_take_your_first_dose_of_the_other_medication_not_listed__date_of_first_dose,"When did you take your <span style=""""text-decoration: underline;"""">first dose</span> of the """"other"""" medication not listed? | Date of First Dose",text,,,,,,,,,,,,,,,,,,,,,,,,,survey__weekly_survey_origcopy.csv,RADx-DHT,"date,dose,medication,decoration",group8
d6c81338aa61a5ef2f4a581941d5c8d8d767baccad451a105043bcf29ec60dc7e63a992dc8a0a41da9d31c999783e4bde5b33ba7fc2052fc6a66f95fa5389672,36104-post_vaccinefactors-17,Factors that might make participant less likely to get the vaccine selected; Do not know yet,categorical,,,What factors might make you less likely to get the vaccine? Do not know yet,TRUE,"0, Not Selected or Not Provided; 1, Selected or Yes",,,,,,,Follow-up Survey,,,,,,,,,,,,,COVIDCARE_survey_dictionary_v2_ForSubmission_MIT_Phase_II_2021-12-26.csv,RADx-DHT,"factor,vaccine",group8
cb44caa9c643813a216e0434c905b36603030a651327d9599a29bfd815953d8cff3ece351d0b58f4e09b5dbb91c84bf92595118e3675d107fdee43c5731dedda,vaccine_last_dte,Note: Maximum expected day = Current day.,,,,On what date did you receive your most recent shot of the vaccine?,,,,,,,,,tier2_vaccine_acceptance,"In deciding whether to get the COVID-19 vaccine, how important are/were these statements to you ?  
1 = Not Important, 3 = Neutral,  5 = Very Important",text,MM/DD/YYYY,date_mdy,01/01/2020,,[covid_vaccine]='1' and [vaccine_dose]>= 2,,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"note,vaccine,current day,recent shot,maximum,date",group8
236ac5dfaaf92f7e11cec54a5f636122308b2edd9e3ac8bce7a214ff3424d0a6a55b658b2d366504c5ca03d653f532182f3adae7da27579389e32066637ffdfe,countryofvaccination,Country of vaccination,string,,,,,32 bytes ASCII Alpha,,,,,,,,,,,,,,,,,,,,data_dictionary_vaccination.xlsx [Vaccination].csv,RADx-DHT,"vaccination,country",group8
48e0ad527ea42ccca5dcb1aa976a76467687030337b3a3aed6527777a10bea1d40da097e90df2f08fc8a0f271813c3e7a1de3a67533d1cc151b476cc29c6bba1,when_did_you_receive_a_covid_19_or_coronavirus_vaccine3__covid_19_vaccine_date,"When did you receive a COVID-19 or coronavirus vaccine??<br><em><br>If you don?t recall the exact date, please provide the best estimate. If you have received multiple doses, please report the date of your most recent dose.</em> | COVID-19 Vaccine Date",text,,,,, ,,,,,,,,,,,,,,,,,,,,survey__baseline_survey_origcopy.csv,RADx-DHT,"date,multiple dose,good estimate,exact date",group8
914d7890a65d4ef34dabdc64a9e7aba82e5e8c618ab4e7c45777da95f8602328122965a11df92b35b1aa8aacc9c607b75bdb698425deb37713036a779b95b497,36104-post_vaccinefactors-19,Factors that might make participant less likely to get the vaccine selected; Prefer not to answer,categorical,,,What factors might make you less likely to get the vaccine? Prefer not to answer,TRUE,"0, Not Selected or Not Provided; 1, Selected or Yes",,,,,,,Follow-up Survey,,,,,,,,,,,,,COVIDCARE_survey_dictionary_v2_ForSubmission_MIT_Phase_II_2021-12-26.csv,RADx-DHT,"factor,vaccine",group8
9b769c21fa5a743f855921ecaad7a4986a0247d0a556138f5e7f2e007d84df63a0ec3e27d8ab3eac8c82fc98ad947547c4e7635ceca9b33480cf8aa80a09e465,vaccine_rec1_dte,Note: Maximum expected day = Current day.,,,,On what date did you receive your first shot of the vaccine?,,,,,,,,,tier2_vaccine_acceptance,"In deciding whether to get the COVID-19 vaccine, how important are/were these statements to you ?  
1 = Not Important, 3 = Neutral,  5 = Very Important",text,MM/DD/YYYY,date_mdy,01/01/2020,,[covid_vaccine]='1' and [vaccine_dose]>= 1,,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"note,vaccine,current day,maximum,date,shot",group8
c802e00c4f43076887260174481f191b91e577f2c9f6a7f1f64db55a4ba1d24bb0ed718b0df34e4c0f5ab370ad46d312a43d6d3578b04b6e18b2742833577a8e,when_did_you_take_your_first_dose_of_xofluza_baloxavir_marboxil__date_of_first_dose,"When did you take your <span style=""""text-decoration: underline;"""">first dose</span> of?Xofluza (baloxavir marboxil)? | Date of First Dose",text,,,,,,,,,,,,,,,,,,,,,,,,,survey__weekly_survey_origcopy.csv,RADx-DHT,"date,dose,baloxavir marboxil,decoration",group8
