variable_name,description,datatype,Digest (variable_name|source_file|source_directory),survey_name,survey_version,label,required,value_constraints,Channel,seeAlso,question_id,units,unique,CDE,form_name,Concept,Comment,section_header,ui,field_note,pattern,min,max,branching_logic,Custom Alignment,Matrix Group Name,CDE Reference,Value Set,Dependent Fields,source_file,source_directory,categories,related_group,matches
when_did_you_receive_a_covid_19_or_coronavirus_vaccine2__covid_19_vaccine_date,"When did you receive a COVID-19 or coronavirus vaccine?<br><em><br>If you don?t recall the exact date, please provide the best estimate. If you have received multiple doses, please report the date of your most recent dose.</em> | COVID-19 Vaccine Date",text,c120451c97081e7151626e9e8e216160dce0028bd73b90b3aa6f17f73c85b3ac67e332dc8ecb843beb289a5b9a917c871619a664a70ce7e7bce783726eec0654,,,,, ,,,,,,,,,,,,,,,,,,,,,,survey__baseline_survey_origcopy.csv,RADx-DHT,"exact date,date,multiple dose,good estimate",group9,"1dedda,0.76"
date_first_dose,,date,e0e86946279e452f470efabe1d74bd482e32cb4f2d5a663bedffded74a70b5fc945cf62b84e590da0c8717fef474de1719823cef6ae303956dd261db51859732,Vaccine Survey,2,What was the date of your first COVID-19 vaccine (OK to guess if unsure)?,true,Date,,,,,,,,,,,,,,,,,,,,,,survey_data_dictionary_origcopy.csv - Vaccine Survey.csv,RADx-DHT,date,group9,"09e465,0.72;1dedda,0.71"
32014-covid_vaccine_date_deid,Number of days from day of Consent when Participant received a first vaccine,integer,bcf2bc2941694297823e470179829d44c2f58c0e589b8fc9bff4ccde21b48a299c92d2e3df318f57b65a3018bc8c5b371603204be847f862374934c79d080d58,,,What was the date that you received your first COVID vaccine?,true,De-identified Value in Days,,,,days,,,Symptom Screening,,,,,,,,,,,,,,,COVIDCARE_survey_dictionary_v2_ForSubmission_MIT_Phase_II_2021-12-26.csv,RADx-DHT,"covid vaccine,date,participant,consent,vaccine,day",group9,"09e465,0.74;1dedda,0.71"
vaccine_last_dte,Note: Maximum expected day = Current day.,,cb44caa9c643813a216e0434c905b36603030a651327d9599a29bfd815953d8cff3ece351d0b58f4e09b5dbb91c84bf92595118e3675d107fdee43c5731dedda,,,On what date did you receive your most recent shot of the vaccine?,,,,,,,,,tier2_vaccine_acceptance,,,"In deciding whether to get the COVID-19 vaccine, how important are/were these statements to you ?  
1 = Not Important, 3 = Neutral,  5 = Very Important",text,MM/DD/YYYY,date_mdy,01/01/2020,,[covid_vaccine]='1' and [vaccine_dose]>= 2,,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"date,current day,note,maximum,recent shot,vaccine",group9,"326d7e,0.76;ec0654,0.76;859732,0.71;080d58,0.71;8c5c8e,0.76;c6bba1,0.76;e52c23,0.76"
when_did_you_receive_a_covid_19_or_coronavirus_vaccine__covid_19_vaccine_date,"When did you receive a COVID-19 or coronavirus vaccine?<br><em><br>If you don?t recall the exact date, please provide the best estimate. If you have received multiple doses, please report the date of your most recent dose.</em> | COVID-19 Vaccine Date",text,dc410f3e53fd5751abb6cae3581f6b1b77b2bfa7684a07dbfab925c75a27ffe301ff2b6abcc5be7c27b935ddfe669c88856b4d396aef49a3a7c03fa5e18c5c8e,,,,,,,,,,,,,,,,,,,,,,,,,,,survey__weekly_survey_origcopy.csv,RADx-DHT,"exact date,date,multiple dose,good estimate",group9,"1dedda,0.76"
when_did_you_receive_a_covid_19_or_coronavirus_vaccine3__covid_19_vaccine_date,"When did you receive a COVID-19 or coronavirus vaccine??<br><em><br>If you don?t recall the exact date, please provide the best estimate. If you have received multiple doses, please report the date of your most recent dose.</em> | COVID-19 Vaccine Date",text,48e0ad527ea42ccca5dcb1aa976a76467687030337b3a3aed6527777a10bea1d40da097e90df2f08fc8a0f271813c3e7a1de3a67533d1cc151b476cc29c6bba1,,,,, ,,,,,,,,,,,,,,,,,,,,,,survey__baseline_survey_origcopy.csv,RADx-DHT,"exact date,date,multiple dose,good estimate",group9,"1dedda,0.76"
when_did_you_receive_a_covid_19_or_coronavirus_vaccine2__covid_19_vaccine_date,"When did you receive a COVID-19 or coronavirus vaccine??<br><em>If you don?t recall the exact date, please provide the best estimate. If you have received multiple doses, please report the date of your most recent dose.</em> | COVID-19 Vaccine Date",text,f0ea0871a6c62b3e2b7df6fb1d17db3ad1ad9de26e01a8bbf313a1a014b453b7fdc9fde0eb5bd190821aeb85c1ac9c0b6d11af326fd5300959d1a9fe67e52c23,,,,,,,,,,,,,,,,,,,,,,,,,,,survey__weekly_survey_origcopy.csv,RADx-DHT,"exact date,date,multiple dose,coronavirus,good estimate",group9,"09e465,0.71;1dedda,0.76"
test_result_date,The date on which this SARS-CoV-2 measurement was made,date ([yyyy]-[mm]-[dd]),ecd10522dc2be562d49c6ecf8783717e08dbb643e85f45a4ed55ac73f48e8f137ccfb85015985a08e6eff147d285d826641a1483109a63d840a451eceda86ea5,,,,required,,,,,[none],,,,,,,,,,,,,,,,[date not after tomorrow's date and not before 'sample_collect_date'],None,NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"date,sar",group10,"c8641e,1.0"
test_result_date,,,34d646b8b390495115d53ba84f29c865c1ce0f97326e3d7bf481b852270995f9eb2a5a376cf7c8242526bc202be898b29decc3aa7af6f304558e155088c8641e,,,The date on which this SARS-CoV-2 measurement was made,,,,,,,,,,,,SARSCoV2 Quantification Method,date,Lab result date,,,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"date,sar",group10,"a86ea5,1.0"
num_no_target_control,Number of no-template controls (NTC) per instrument run,category,82259de914873c97f4adbfaa1280671c0621f37d2cc674321e185f56ae8fe573a7f9b3691132d0abe35ed376bb4a589c9dbef488f8f378235cdbe645afaa3938,,,,required,,,,,[none],,,,,,,,,,,,,,,,,None,NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"ntc,number,template control,instrument run",group11,"585bab,1.0"
num_no_target_control,,,ef0b5f5783ae739a6a053c4cf19cf0179b109d7aebf83614f82e968a8ef7847f5532cd6267ad731989d98d538bd12199864dfde5c5ddc34bb9d82b99c6585bab,,,Number of no-template controls (NTC) per instrument run,,0 | 1 | 2 | 3 | more than 3,,,,,,,,,,SARSCoV2 Quantification Method,category,,,,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"ntc,number,template control,instrument run",group11,"aa3938,1.0"
dht_race,,,c4ca1b76f2303a31207991716f712e8e40a263393a7aa5a9d0657fb7cd1002c20ae133c10a68a57a90b139a45b10aeb4e6ff9acfa05686e710a5c26d4ae58481,,,What is your race? Mark one or more boxes,,"""1, American Indian or Alaska Native; 2, Asian; 3, Black or African American; 4, Middle Eastern or North African; 5, Native Hawaiian or Other Pacific Islander; 6, White; 7, Two or more races; 8, Some other race; 98, Don't know; 99, Prefer not to answer;""",,,,,,,,Race,,,,,,,,,,,,,,RADx-DHT-global-code-book.csv,RADx-DHT,"mark,race,box",group12,"62a8f4,1.0;d3e1fa,1.0;0d067a,0.75;b2b8ca,1.0"
race,,,1b3834ddd7519542663d2952ee0b7b50e0151b6541837df5d3baf6da8c0899cc2e6a608f89e75c3474d9abd2e4a41faedf3cc590c418487f40960bc7f062a8f4,,,What is your race? Mark one or more boxes.,,"1, American Indian or Alaska Native | 2, Asian | 3, Black or African American | 4, Native Hawaiian or Other Pacific Islander | 5, White | 6, Some other race",,,,,,,,,,Race,checkbox,,,,,,,,RADx-rad Minimum CDE,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"mark,race,box",group12,"e58481,1.0;0d067a,0.75"
race,,,47606491ebd0a7a645aa24d02eb4766ad6667536717f8891d3c43c1fae831e69ab926e38cb60622f23dd26965c6dcfeb57beb27e10fd08b5df1b29fc16d3e1fa,,,What is your race? Mark one or more boxes,,"1, American Indian or Alaska Native | 2, Asian | 3, Black or African American | 4, Native Hawaiian or Other Pacific Islander | 5, White | 6, Some other race",,,,,,,,Race,,,,,,,,,,,,,,RADx-rad-global-code-book.csv,RADx-rad,"mark,race,box",group12,"e58481,1.0;0d067a,0.75"
race_ethn_race,,,8d17ce5f2d609dfd6c98e99d8c28c07ce728f6124350ec6e3c3372fb726238192ca2f4130fd70b2a68b503f06e1c70be963263b82d078044119c217fac0d067a,,,"""What is your race? Mark one or more boxes AND print origins.""",,"1, American Indian or Alaska Native | 2, Black or African American | 3, Asian | 4, Native Hawaiian or Other Pacific Islander |5, White|15, Some other race |99, Prefer not to answer",,,,,,,,Race,Check all that apply,,,,,,,,,,,,,RADx-UP-global-code-book.csv,RADx-UP,"mark,race,print origin,box",group12,"e58481,0.75;62a8f4,0.75;d3e1fa,0.75;b2b8ca,0.75"
race,,,9c9814143e4241f7284ee4a897949c4895840cccc22df7173ad0b949872a00bf61e3ce1b206a36332e4e2756538986f6305654673251396a38f0943341b2b8ca,,,What is your race? Mark one or more boxes.,,"1, American Indian or Alaska Native | 2, Asian | 3, Black or African American | 4, Native Hawaiian or Other Pacific Islander | 5, White | 6, Some other race",,,,,,,form_1,,,Race,checkbox,,,,,,,,,,,RADx-rad_MinimumCDE_REDCapDataDictionary_2021-04-08.csv,RADx-rad,"mark,race,box",group12,"e58481,1.0;0d067a,0.75"
30086-gender-1,Gender identity selected; Man,categorical,0d13bbde15f6e617621de326e2d20a4b33b545209bcb2a9b9b46d28e93bbd09426d19c946aaa8aaf6bf989424c7169039993a00aa58600eafcd59d45a8e6e75b,,,What terms best express how you describe your gender identity? Man,true,"0, Not Selected or Not Provided; 1, Selected or Yes",,,,,,,About You,,,,,,,,,,,,,,,COVIDCARE_survey_dictionary_v2_ForSubmission_MIT_Phase_II_2021-12-26.csv,RADx-DHT,"term,gender identity",group13,"219203,0.73"
gender_identity_term,"PX011801 @NONEOFTHEABOVE='96,99' | Modified based on RADx-UP project feedback to conform to MTPC",,60fdef0155b622cadf4dfb0bcb1949d76839ccd584a38f614b9a35bcda0f0db3becac127893675721ab7a7ea2db5169b52d7890d033cbad0bbbd08f4df219203,,,What terms best express how you describe your gender identity?,,"1, Woman | 0, Man | 2, Non-binary | 3,  Transgender man/Female-to-male (FTM) | 4, Transgender woman/Male-to-female (MTF) | 5, Gender non-binary/Genderqueer/Gender nonconforming | 6, Agender | 7, Bigender | 96, None of these describe me | 99, Prefer not to answer",,,,,,,sociodemographics,,,Demographics,radio,,,,,,,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"radx,mtpc,term,project feedback,gender identity",group13,"e6e75b,0.73"
30090-birthsex,Sex at Birth,categorical,a6eb96c69c5cdfabe6e1abba224f24171c727b37b9aafc09a740792391dd2cdb7f834836c0380aad5d33d5c79f68ff69e47d8648123e2aadb44e73b3eecd10c8,,,What was your biological sex assigned at birth?,true,"1, Female; 2, Male; 7, Other; 999, Prefer not to answer",,,,,,Sex,About You,,,,,,,,,,,,,,,COVIDCARE_survey_dictionary_v2_ForSubmission_MIT_Phase_II_2021-12-26.csv,RADx-DHT,"birth,biological sex,sex",group14,"a0d452,0.84;44d7b9,0.94;2db939,0.94;186fb5,0.94"
what_is_your_biological_sex_assigned_at_birth_for_example_on_your_birth_certificate,"What is your biological sex assigned at birth (for example, on your birth certificate)?",text,8c0a3a4b034a3e121c74ed0fc23a49a467cd4e9e9f8716fa461015de7f19f7f6af75e052d7bf5d107b2c3c29f5fb40f5461f26370a90c0c995e853167f96a990,,,,,"[""female"",""intersex"",""male"",""i_prefer_not_to_answer"",""none_of_these_describe_me""]",,,,,,,,,,,,,,,,,,,,,,survey__baseline_survey_origcopy.csv,RADx-DHT,"birth,biological sex,example,birth certificate",group14,"a0d452,0.72;44d7b9,0.86;2db939,0.86;186fb5,0.86;52283c,0.72"
bio_sex_birth,,,4044354f3d3ff63280fbc77464d384aba90f8157e6e1a436178b5823655cdc8e5270d6cbcc06955d248cd4c5be975c65fc8559658205d197c22c6858a9a0d452,,,What was your sex assigned at birth?,,"1, Female | 0, Male | 2, Non-binary | 96, None of these describe me | 99, Prefer not to answer",,,,,,,,Sex,,,,,,,,,,,,,,RADx-UP-global-code-book.csv,RADx-UP,"birth,sex",group14,"cd10c8,0.84;96a990,0.72;44d7b9,0.84;2db939,0.84;186fb5,0.84;ff896d,0.87;aab7ca,0.84"
sex,,,3ee0b18c28aaca96c53644acaa2dea97cdcd213c581bf3d2976c930f6173076db01ff068ce8ccae78498b9f8e32aba9a399c318f53d56c17d07520387444d7b9,,,What is your biological sex assigned at birth?,,"1, Male | 2, Female | 3, Intersex | 4, None of these describe me",,,,,,,,,,Sex,radio,,,,,,,,RADx-rad Minimum CDE,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"birth,biological sex",group14,"cd10c8,0.94;96a990,0.86;a0d452,0.84;d6ec10,0.77;ff896d,0.79;aab7ca,1.0"
gender,Gender of participant,categorical,01904a80d34a71c7d29480f31b74ed02fe67e9d713e521654e15acb20aef7ec7506e8afa307b94dcbefb3f6c60457640563e40092a5516a8ee3345d25ed6ec10,,,"""What is your biological sex""",,Male; Female; Intersex; None; Recode_NA,,,,,,,,,,,,,,,,,,,,,,NIH_Consent_Demographic_Data_Dictionary_MIT_Sep09_origcopy.xlsx [Sheet1].csv,RADx-DHT,"participant,biological sex,gender",group14,"44d7b9,0.77;2db939,0.77;186fb5,0.77"
sex,,,036f61fe34f1898b166f54e49588874658620c204784faadd212aeceba9abd640750e51702c7dd03097af7fedf1d0f11d56f27c25926617be703c28c8e2db939,,,What is your biological sex assigned at birth?,,"1, Male | 2, Female | 3, Intersex | 4, None of these describe me",,,,,,,,Sex,,,,,,,,,,,,,,RADx-rad-global-code-book.csv,RADx-rad,"birth,biological sex",group14,"cd10c8,0.94;96a990,0.86;a0d452,0.84;d6ec10,0.77;ff896d,0.79;aab7ca,1.0"
sex,,,bf20876de55bffb61151f393604c366a715994815a92c8de50603588527855c15804d2fa6f6b530c6dbea60433ce7ed2033b5ec9c22ebf88d00df0b03a186fb5,,,What is your biological sex assigned at birth?,,"1, Male | 2, Female | 3, Intersex | 4, None of these describe me",,,,,,,form_1,,,Sex,radio,,,,,,,,,,,RADx-rad_MinimumCDE_REDCapDataDictionary_2021-04-08.csv,RADx-rad,"birth,biological sex",group14,"cd10c8,0.94;96a990,0.86;a0d452,0.84;d6ec10,0.77;ff896d,0.79;aab7ca,1.0"
sex,,select one,2472f90ee74dc9be6cb8bbaaa95795710b996c866b5bdd9bb3bb2c76edb4faf3c3d36556dcda1221a402749fddeae023fe05d258441a3b22401179f22bff896d,Demographics Survey,5,What sex were you assigned at birth?,true,Male;Female;Prefer not to disclose,,,,,,,,,,,,,,,,,,,,,,survey_data_dictionary_origcopy.csv - Demographics Survey.csv,RADx-DHT,"birth,sex",group14,"a0d452,0.87;44d7b9,0.79;2db939,0.79;186fb5,0.79"
dht_sex,,,43dddb92eb44d68e2c5153cc6d8c6f2ea3dd7d460b6cc1c5c1c19ec97d2ad68f0e064c227743329239a3da76630e27893cae5d3ca3bb7313a50f1471abaab7ca,,,What is your biological sex assigned at birth?,,"""1, Female; 2, Male; 3, Intersex; 4, None of the above describe me; 99, Prefer not to answer;""",,,,,,,,Sex,,,,,,,,,,,,,,RADx-DHT-global-code-book.csv,RADx-DHT,"birth,biological sex",group14,"a0d452,0.84;44d7b9,1.0;2db939,1.0;186fb5,1.0"
bio_sex_birth_2,PX011601 |https://www.phenxtoolkit.org/protocols/view/11601 | HHS/CDC COVID Lab Reporting Specifications | Removed 'Biological' term ,,ead4a80d91afe631f5314eff954d8f24fcd0f764a73251811885910c86a995e65c09039dc697a7628291b69f936f07eb8f42039901e9b2991f0f3872ba52283c,,,What was your sex assigned at birth on your birth certificate?,,"1, Female | 0, Male | 3, Intersex| 96, None of these describe me | 99, Prefer not to answer",,,,,,,sociodemographics,,,Demographics,radio,,,,,,,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"birth certificate,biological,cdc covid lab,birth,sex,term,protocol",group14,"96a990,0.72"
education,,,25967a3b9167c9860c1db2ed90ddabd84598031220d920108a4521adb96459bf7ec3bccf5eecca177d8afad4b0291c0b7980b94763cc8bd2e108001221f907bb,,,How many years of education have you completed?,,,,,,,,,form_1,,,Education,text,Years of education from 0 - 20+,integer,,,,,,,,,RADx-rad_MinimumCDE_REDCapDataDictionary_2021-04-08.csv,RADx-rad,"year,education",group15,"6df59f,0.72;95db78,1.0"
education,,,be5d34c89c377e912527c71a0c9fd9cd5c822fcb162e3e72ece2f438f15d3a90642817c884dae372d1a53ad60432e42dfd7bfeb7095ff92ada6383dc4640bbc7,,,How many years of education have you completed?,,,,,,,,,,,,Education,integer,Years of education from 0 - 20+,,,,,,,RADx-rad Minimum CDE,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"year,education",group15,"6df59f,0.72;95db78,1.0"
what_is_the_highest_grade_or_level_of_school_that_you_have_completed_or_the_highest_degree_you_have_received,What is the highest grade or level of school that you have completed or the highest degree you have received?,text,23d2899d38165c5e8c12d46c97d12620f13ccef5b0289ddc927b2146f5a0ddf003e5f5fb653afbed7fe459da5ddcb43c5a66a8ea39d4b4d51f71963bc124a98f,,,,,"[""some_elementary_and_or_middle_school_grades_1_8"",""trade_technical_vocational_training"",""high_school_degree_or_equivalent_for_example_ged"",""never_attended_or_attended_kindergarten_only"",""associate_s_degree_for_example_aa_as"",""bachelor_s_degree_for_example_ba_bs"",""professional_degree_for_example_md_dds_dvm"",""i_prefer_not_to_answer"",""some_high_school_no_diploma_or_ged"",""some_college_no_degree"",""master_s_degree_for_example_ma_ms_med"",""doctorate_for_example_phd_edd""]",,,,,,,,,,,,,,,,,,,,,,survey__baseline_survey_origcopy.csv,RADx-DHT,"school,level,high grade,high degree",group15,"73726c,0.99;161261,0.72"
education,,,212b08ad262371410a828db426bed951fd8121d63963412582fd0d2f5824ed6cd67a7eac79f8a9f1fc3fd19c2ef187549cc0235becedc8967a2228c5d973726c,,,What is the highest grade or level of school you have completed or the highest degree you have received?,,no_hs;hs;ged;some_college;aa;bach;master;prof;doc;refused;dk,,,,,,,,Education Level,TECH uses categorical reference identifiers for education instead of integer identifiers; character strings will need to be transformed to numeric values,,,,,,,,,,,,,RADx-TECH-global-code-book.csv,RADx-TECH,"school,level,high grade,high degree",group15,"24a98f,0.99;884e79,0.85;d3c99e,0.92;161261,0.73"
30091-education,Education Reached,categorical,cd646510a69dc80f1918c3150f2ce4c1e986b91f3847e17f35a28b00006b869e19d0b8c08e40cea052529bcefb3398dbf4e9cad3c702dc99cb7dee6311884e79,,,What is the highest grade or year of school you completed?,true,"1, Never attended school or only attended kindergarten; 2, Grades 1 through 4 (Primary); 3, Grades 5 through 8 (Middle school); 4, Grades 9 through 11 (Some high school); 5, Grade 12 or GED (High school graduate); 6, 1 to 3 years after high school (Some college, Associate's degree, or technical school); 7, College 4 years or more (College graduate); 8, Advanced degree (Master's, Doctorate, etc.); 999, Prefer not to answer",,,,,,Education,About You,,,,,,,,,,,,,,,COVIDCARE_survey_dictionary_v2_ForSubmission_MIT_Phase_II_2021-12-26.csv,RADx-DHT,"year,high grade,school,education",group15,"73726c,0.85;a3b562,0.71;161261,0.77"
education,Education of participant,dropdown,136ed2218fff77c69dd2d531e73ce0e37070db0166da68da909d8bee21f6059e2c1c9044438747ca7dd3f93aaac391665486689202b4eff59181ce3cd1d3c99e,,,"What is the highest grade or level of school you have completed or the highest degree you have received? (ENTER HIGHEST LEVEL OF SCHOOL)
",,"0, NEVER ATTENDED/KINDERGARTEN Only | 1, 1ST GRADE | 2, 2ND GRADE | 3, 3RD GRADE | 4, 4TH GRADE | 5, 5TH GRADE | 6, 6TH GRADE | 7, 7TH GRADE | 8, 8TH GRADE | 9, 9TH GRADE | 10, 10TH GRADE | 11, 11TH GRADE | 12, 12TH GRADE, NO DIPLOMA | 13, HIGH SCHOOL GRADUATE | 14, GED OR EQUIVALENT | 15, SOME COLLEGE, NO DEGR | 16, ASSOCIATE DEGREE: OCUPATIONAL, TECHNICAL, OR VOCATIONAL PROGRAM | 17, ASSOCIATE DEGREE: ACADEMIC PROGRAM | 18, BACHELOR'S DEGREE (EXAMPLE: BA, AB, BS, BBA) | 19, MASTER'S DEGREE (EXAMPLE: MA, MS, Meng, Med, MBA) | 20, PROFESSIONAL SCHOOL DEGREE (EXAMPLE: MD, DDS, DVM, JD) | 21, DOCTORAL DEGREE (EXAMPLE: PhD, EdD) | 22, REFUSED | 99, DON'T KNOW",,,,,,,,,,,,,,,,,,,,,,Demographics_and_Clinical.csv,RADx-DHT,"level,education,high level,participant,high degree,high grade,school",group15,"73726c,0.92;161261,0.73"
education,,select one,207ad911ecd2f1ccbdd3d6589cd63b96add65a26946206b63f5056aa31e0a122bfbc794182d056789a25c4b6f50ecd9aa0bf561324655da16ffdf956366df59f,Demographics Survey,5,What is the highest level of education you have achieved?,true,"No formal schooling;Some school, but did not graduate high school;High school diploma or equivalency (e.g., GED);Associate degree (e.g., junior college);Some college, but did not graduate college;Bachelor's degree;Master's degree;Doctorate (PhD);Professional doctorate (MD, JD, DDS, etc.);Other;Don't know;Prefer not to state",,,,,,,,,,,,,,,,,,,,,,survey_data_dictionary_origcopy.csv - Demographics Survey.csv,RADx-DHT,"high level,education",group15,"f907bb,0.72;40bbc7,0.72;4dd0c6,0.72;161261,0.75"
dht_education,,,c1e6c3daf84ffcddbb326cad377184e30178cfe411ef006f5071bc1d3e7a7e1c67b34733cde3baa368eae1f9cd466b038727e852b17b3b1aaf80cbd0a695db78,,,How many years of education have you completed?,,"""1, No formal schooling; 2, Some school, but did not graduate high school; 3, High school diploma or equivalency (e.g., GED); 4, Associate degree (e.g., junior college); 5, Associate Degree (vocational); 6, Some college, but did not graduate college; 7, Bachelor's degree; 8, Master's degree; 9, Doctorate (PhD); 10, Professional doctorate (MD, JD, DDS, etc.); 11, Other; 98, Don't know; 99, Prefer not to state;""",,,,,,,,Education Level,,,,,,,,,,,,,,RADx-DHT-global-code-book.csv,RADx-DHT,"year,education",group15,"f907bb,1.0;40bbc7,1.0;4dd0c6,1.0"
edu_years_of_school,Recommendation from RADx-UP projects,,488652ca9a8138a3cb978b01bd674ab947e8dee8de95ddd8806d9f9c48cc3bcfb22a0c7afa031cf6da422bfedc9cb28c12dd2635d6884651c0e8b5982ca3b562,,,What is the highest level of education you have achieved outside or in the United States?  Grades roughly equivalent to years of school.,,"0, Have never gone to school|1,5th grade or less|2,6th to 8th grade|3,9th to 12th grade, no diploma  |4,High school graduate or GED completed  |5,Some college level/ Technical / Vocational degree  |6,Bachelor's degree  |7,Other advanced degree (Master's, Doctoral degree)| 98, Prefer not to answer |99,Don't know",,,,,,,sociodemographics,,,Demographics,radio,,,,,,,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"grade,radx,education,project,united states,high level,recommendation,school",group15,"884e79,0.71"
