Digest (variable_name|source_file|source_directory),variable_name,description,datatype,survey_name,survey_version,label,required,value_constraints,Channel,seeAlso,question_id,units,unique,CDE,form_name,section_header,ui,field_note,pattern,min,max,branching_logic,Custom Alignment,Matrix Group Name,CDE Reference,Value Set,Dependent Fields,source_file,source_directory,categories,related_group
7ff209c9d76a8c24782ba2e529a13da773219f846fffc2a68ab226f41aa46e2259fa09d4793f325fef29053e8f72d302b7c8307f40e9d95e90a0f47f327af2c8,30175-covid_vaccine_type_2,1-dose type vaccine recevied,categorical,,,Please specify the type of vaccine received:,TRUE,"1, Johnson and Johnson (J&J); 2, Other; 999, Prefer not to answer",,,,,,,Symptom Screening,,,,,,,,,,,,,COVIDCARE_survey_dictionary_v2_ForSubmission_MIT_Phase_II_2021-12-26.csv,RADx-DHT,"type,vaccine,dose type vaccine",group8
e398f4ad198cd4382994a13f9ba9b7afa13018857defd98740566b9e5f369a3aa0438b286da3e777712c113672977a5326c4f83623f86eeaa6adaa41a3064cc3,36104-post_vaccinefactors-3,Factors that might make participant less likely to get the vaccine selected; I never get vaccinated ,categorical,,,What factors might make you less likely to get the vaccine? I never get vaccinated ,TRUE,"0, Not Selected or Not Provided; 1, Selected or Yes",,,,,,,Follow-up Survey,,,,,,,,,,,,,COVIDCARE_survey_dictionary_v2_ForSubmission_MIT_Phase_II_2021-12-26.csv,RADx-DHT,"factor,vaccine",group8
da072698aca42aabdfab19af516e119a246fa9fc96a1c2c0c1b9cc18ade1a78d25d7cf6f2190726eb3d4e5bd464da33b02ae12ba8ac1808cefecc190b30dfef6,30170-flu_shot,Flu vaccine status,categorical,,,Did you receive a flu shot/vaccine this season?,TRUE,"1, No; 2, Yes; 999, Prefer not to answer",,,,,,,Symptom Screening,,,,,,,,,,,,,COVIDCARE_survey_dictionary_v2_ForSubmission_MIT_Phase_II_2021-12-26.csv,RADx-DHT,"vaccine,flu vaccine status,flu shot,season",group8
cb44caa9c643813a216e0434c905b36603030a651327d9599a29bfd815953d8cff3ece351d0b58f4e09b5dbb91c84bf92595118e3675d107fdee43c5731dedda,vaccine_last_dte,Note: Maximum expected day = Current day.,,,,On what date did you receive your most recent shot of the vaccine?,,,,,,,,,tier2_vaccine_acceptance,"In deciding whether to get the COVID-19 vaccine, how important are/were these statements to you ?  
1 = Not Important, 3 = Neutral,  5 = Very Important",text,MM/DD/YYYY,date_mdy,01/01/2020,,[covid_vaccine]='1' and [vaccine_dose]>= 2,,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"note,vaccine,current day,recent shot,maximum,date",group8
84d9c0e691041a3a0afb392caf16195b127f067804e6012ce11a9dc5834853c2069c618ee42025f1b524b74e9d9d920b89caa35838498dc10696492dbbeeb44b,vaccine_safe_2,,,,,The vaccine is safe,,"1, 1- Not important | 2, 2 | 3, 3- Neutral | 4, 4 | 5, 5- Very important| 99, Prefer not to answer",,,,,,,tier2_vaccine_acceptance,"In deciding whether to get the COVID-19 vaccine, how important are/were these statements to you ?  
1 = Not Important, 3 = Neutral,  5 = Very Important",radio,,,,,,,vaccine_decis_matrx,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,vaccine,group8
5f663f1a61f080db58667b5a0d778e8a26531c188bf2ac040f70de850f87196405415df223a05b8ee4577363e06f84e2895ab7c93fe1042228a92f8f4db9ed72,32138-vaccine_factors-13,Factors that might make participant less likely to get the vaccine selected; I am going to let others get it first (herd immunity),categorical,,,What factors might make you less likely to get the vaccine? I am going to let others get it first (herd immunity),TRUE,"0, Not Selected or Not Provided; 1, Selected or Yes",,,,,,,About You,,,,,,,,,,,,,COVIDCARE_survey_dictionary_v2_ForSubmission_MIT_Phase_II_2021-12-26.csv,RADx-DHT,"factor,herd immunity,vaccine,",group8
81b1a12a7e3dba7adc4de3b4e8c4c60721673e1b48df60cf23dcce19509fa1f65753b377799df776371f101a37ea4bd5adbb62feb3c34941ecda6152789fb9c4,32138-vaccine_factors-3,Factors that might make participant less likely to get the vaccine selected; I never get vaccinated,categorical,,,What factors might make you less likely to get the vaccine? I never get vaccinated,TRUE,"0, Not Selected or Not Provided; 1, Selected or Yes",,,,,,,About You,,,,,,,,,,,,,COVIDCARE_survey_dictionary_v2_ForSubmission_MIT_Phase_II_2021-12-26.csv,RADx-DHT,"factor,vaccine",group8
0617345efa6e3bb5c1b31e4a913b58460cf374e9a069cf83bb937be931b36da479e5e630bc57787eb2031dec8d4791885037709a8ccda88d193d8d74d2a8661f,vaccine_no_pain_2,,,,,The vaccine is not painful,,"1, 1- Not important | 2, 2 | 3, 3- Neutral | 4, 4 | 5, 5- Very important| 99, Prefer not to answer",,,,,,,tier2_vaccine_acceptance,"In deciding whether to get the COVID-19 vaccine, how important are/were these statements to you ?  
1 = Not Important, 3 = Neutral,  5 = Very Important",radio,,,,,,,vaccine_decis_matrx,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,vaccine,group8
d81c77f1ea410a199401cc4e8a91fab68b806a373ea554a5c1d6a694499d660df95415b82d86764387dd8b1fa12ad7b58646587c90d6fa0e30568e5f7f60c752,36104-post_vaccinefactors-14,Factors that might make participant less likely to get the vaccine selected; I have had severe allergic reactions to vaccines in the past,categorical,,,What factors might make you less likely to get the vaccine? I have had severe allergic reactions to vaccines in the past,TRUE,"0, Not Selected or Not Provided; 1, Selected or Yes",,,,,,,Follow-up Survey,,,,,,,,,,,,,COVIDCARE_survey_dictionary_v2_ForSubmission_MIT_Phase_II_2021-12-26.csv,RADx-DHT,"factor,vaccine,past,severe allergic reaction",group8
abb17101554c3168ee184c94f9d9c6a5852f3b64dea399e46b61e6b3bc299ddda52be623e9af121418a94f3e6b6f1c9e03e69f5059ed303aa27cd984d3b01ce6,30172-covid_vaccine_type,2-dose type vaccine received,categorical,,,Please specify the type of vaccine received:,TRUE,"1, Pfizer/BioNTech; 2, Moderna; 3, Other; 999, Prefer not to answer",,,,,,,Symptom Screening,,,,,,,,,,,,,COVIDCARE_survey_dictionary_v2_ForSubmission_MIT_Phase_II_2021-12-26.csv,RADx-DHT,"type,vaccine,dose type vaccine",group8
f0ea0871a6c62b3e2b7df6fb1d17db3ad1ad9de26e01a8bbf313a1a014b453b7fdc9fde0eb5bd190821aeb85c1ac9c0b6d11af326fd5300959d1a9fe67e52c23,when_did_you_receive_a_covid_19_or_coronavirus_vaccine2__covid_19_vaccine_date,"When did you receive a COVID-19 or coronavirus vaccine??<br><em>If you don?t recall the exact date, please provide the best estimate. If you have received multiple doses, please report the date of your most recent dose.</em> | COVID-19 Vaccine Date",text,,,,,,,,,,,,,,,,,,,,,,,,,survey__weekly_survey_origcopy.csv,RADx-DHT,"good estimate,multiple dose,coronavirus,date,exact date",group8
9b769c21fa5a743f855921ecaad7a4986a0247d0a556138f5e7f2e007d84df63a0ec3e27d8ab3eac8c82fc98ad947547c4e7635ceca9b33480cf8aa80a09e465,vaccine_rec1_dte,Note: Maximum expected day = Current day.,,,,On what date did you receive your first shot of the vaccine?,,,,,,,,,tier2_vaccine_acceptance,"In deciding whether to get the COVID-19 vaccine, how important are/were these statements to you ?  
1 = Not Important, 3 = Neutral,  5 = Very Important",text,MM/DD/YYYY,date_mdy,01/01/2020,,[covid_vaccine]='1' and [vaccine_dose]>= 1,,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"note,vaccine,current day,maximum,date,shot",group8
127fdb9d09a9405a4fd7683a832e9c467b72af39ac14f17f72b4edcc061cb60c0844f1a64b0746b1a00adca0c75d5d35effcecc7b247447354d489f8712fa97a,36104-post_vaccinefactors-4,Factors that might make participant less likely to get the vaccine selected; I do not trust the vaccine,categorical,,,What factors might make you less likely to get the vaccine? I do not trust the vaccine,TRUE,"0, Not Selected or Not Provided; 1, Selected or Yes",,,,,,,Follow-up Survey,,,,,,,,,,,,,COVIDCARE_survey_dictionary_v2_ForSubmission_MIT_Phase_II_2021-12-26.csv,RADx-DHT,"factor,vaccine",group8
184b2c0b448b3f3335d2cf3d7f23407ba2386e61c3dd0b63df6035cd0bd60edbd6e38fb5090c6a88793d5352453420b0e73481496b1847d1e2440b2e12afa0ee,administered-by,"The EHR,Pharmacy or Lab administering the vaccine",string,,,,,32 bytes ASCII,,,,,,,,,,,,,,,,,,,,data_dictionary_vaccination.xlsx [Vaccination].csv,RADx-DHT,"ehr,lab,vaccine,pharmacy",group8
852f4ec354bf8667acca164805a9d4cab6e419374fc028d85029fd0b109508622f17159f0ece1c41686fd697877c797ccd0b571b0fafbf2a0c7fbe88e00a9171,30171-covid_vaccine,COVID vaccine status,categorical,,,Did you receive a vaccine for COVID-19?,TRUE,"1, No; 2, Yes, both doses of a two-dose vaccine; 3, Yes, only the 1st dose of a two-dose vaccine; 4, Yes, one dose of a one-dose vaccine; 999, Prefer not to answer",,,,,,,Symptom Screening,,,,,,,,,,,,,COVIDCARE_survey_dictionary_v2_ForSubmission_MIT_Phase_II_2021-12-26.csv,RADx-DHT,"covid vaccine status,vaccine",group8
e0e86946279e452f470efabe1d74bd482e32cb4f2d5a663bedffded74a70b5fc945cf62b84e590da0c8717fef474de1719823cef6ae303956dd261db51859732,date_first_dose,,date,Vaccine Survey,2,What was the date of your first COVID-19 vaccine (OK to guess if unsure)?,TRUE,Date,,,,,,,,,,,,,,,,,,,,survey_data_dictionary_origcopy.csv - Vaccine Survey.csv,RADx-DHT,date,group8
c1fa7269e6f154206589a35ef12788b449be09b02e3b97cfbccde0bed7e685c6cab069995d0f9db86900de06c8bf6f73de0701fc0dd33876af0cf66b880cdd10,32015-covid_vaccine2_date_deid,Number of days from day of Consent when Participant received a second vaccine,integer,,,What was the date that you received your second COVID vaccine?,TRUE,De-identified Value in Days,,,,days,,,Symptom Screening,,,,,,,,,,,,,COVIDCARE_survey_dictionary_v2_ForSubmission_MIT_Phase_II_2021-12-26.csv,RADx-DHT,"second covid vaccine,day,second vaccine,date,consent,participant",group8
80d3023ab8cc844204dc2f408afbcf15d9fe1c123c9ddd53c4661475222ec8a2990bb22f877f252be115086bff4d10b701fbc29e2b92d175d1ba97ea0b326d7e,when_did_you_receive_a_covid_19_or_coronavirus_vaccine__covid_19_vaccine_date,"When did you receive a COVID-19 or coronavirus vaccine?<br><em><br>If you don?t recall the exact date, please provide the best estimate. If you have received multiple doses, please report the date of your most recent dose.</em> | COVID-19 Vaccine Date",text,,,,, ,,,,,,,,,,,,,,,,,,,,survey__baseline_survey_origcopy.csv,RADx-DHT,"date,multiple dose,good estimate,exact date",group8
6b45e59af563c00e86b2110392b32005f3d81cd2a317080c258d7e2e8ff68d300f75344f2fe52641a7221a9bebf122788500ff0f435878e3e86d8167b4ec40b1,date_second_dose,,date,Vaccine Survey,2,What was the date of your second COVID-19 vaccine (OK to guess if unsure)?,TRUE,Date,,,,,,,,,,,,,,,,,,,,survey_data_dictionary_origcopy.csv - Vaccine Survey.csv,RADx-DHT,date,group8
bf039cbecf92f5a8f5a75aff50a2efbedeb914693ca64c76e6f2eddc25931a4ff8eed7bed530020fd7c4699bed43e39ee21a1d85c567aee9a8ef4460b850b58e,dose,,select one,Monthly Vaccine Survey,1,How many vaccine or booster doses have you received in the past month (or since the last time you answered this question)?,TRUE,1 dose;2 doses;Other;I don't know,,,,,,,,,,,,,,,,,,,,survey_data_dictionary_origcopy.csv - Monthly Vaccine Survey.csv,RADx-DHT,"past month,booster dose,vaccine,question,time",group8
9d3e3e1f305e3aa1b0ac8a85efcd2279955dd97e19dc1573d63745003a5ee328a07fc9cff8efef2c5893cfb99d7c2d966cf146abea007c6a87ee53e490beb2ea,32138-vaccine_factors-6,Factors that might make participant less likely to get the vaccine selected; Vaccination location is not convenient,categorical,,,What factors might make you less likely to get the vaccine? Vaccination location is not convenient,TRUE,"0, Not Selected or Not Provided; 1, Selected or Yes",,,,,,,About You,,,,,,,,,,,,,COVIDCARE_survey_dictionary_v2_ForSubmission_MIT_Phase_II_2021-12-26.csv,RADx-DHT,"factor,vaccine,vaccination location",group8
3f0b7a65125f9406828e2f8dd501ec2957a882a83b2b5db93f55dc8228951f428e9cb29cb488daa96b00f8684735d9fc4dc6d4b4a42301a61837cb9d99f528b7,36104-post_vaccinefactors-13,Factors that might make participant less likely to get the vaccine selected; I am going to let others get it first (herd immunity),categorical,,,What factors might make you less likely to get the vaccine? I am going to let others get it first (herd immunity),TRUE,"0, Not Selected or Not Provided; 1, Selected or Yes",,,,,,,Follow-up Survey,,,,,,,,,,,,,COVIDCARE_survey_dictionary_v2_ForSubmission_MIT_Phase_II_2021-12-26.csv,RADx-DHT,"factor,herd immunity,vaccine,",group8
7155534c8190559508e677b5f40caf72c20e98dae1e2875b8a82f8d3ab6c091f7fdd453a3062585189ab40be05cb58e6d4c2df71283abd977eef4c1a1c994db8,vaccine_effective_2,,,,,The vaccine prevents COVID-19,,"1, 1- Not important | 2, 2 | 3, 3- Neutral | 4, 4 | 5, 5- Very important| 99, Prefer not to answer",,,,,,,tier2_vaccine_acceptance,"In deciding whether to get the COVID-19 vaccine, how important are/were these statements to you ?  
1 = Not Important, 3 = Neutral,  5 = Very Important",radio,,,,,,,vaccine_decis_matrx,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,vaccine,group8
b217403419bce67460d09feb4ae54775b86eb83cdaeb5b94b1f569d3486216723d9a6b68c56b2dbd8c5b59d49c343e7560a95ecfe801bd5090c10e7afd38255f,36104-post_vaccinefactors-6,Factors that might make participant less likely to get the vaccine selected; Vaccination location is not convenient,categorical,,,What factors might make you less likely to get the vaccine? Vaccination location is not convenient,TRUE,"0, Not Selected or Not Provided; 1, Selected or Yes",,,,,,,Follow-up Survey,,,,,,,,,,,,,COVIDCARE_survey_dictionary_v2_ForSubmission_MIT_Phase_II_2021-12-26.csv,RADx-DHT,"factor,vaccine,vaccination location",group8
c120451c97081e7151626e9e8e216160dce0028bd73b90b3aa6f17f73c85b3ac67e332dc8ecb843beb289a5b9a917c871619a664a70ce7e7bce783726eec0654,when_did_you_receive_a_covid_19_or_coronavirus_vaccine2__covid_19_vaccine_date,"When did you receive a COVID-19 or coronavirus vaccine?<br><em><br>If you don?t recall the exact date, please provide the best estimate. If you have received multiple doses, please report the date of your most recent dose.</em> | COVID-19 Vaccine Date",text,,,,, ,,,,,,,,,,,,,,,,,,,,survey__baseline_survey_origcopy.csv,RADx-DHT,"date,multiple dose,good estimate,exact date",group8
be50c812ca3d2100fa7aa6d5b84a403072f6eda3b5c60f307687c55673ec9680f0d68a442b71e251e07fe5aebf774e219a9d25438cfac063413f4ac73f4478b5,vaccine,,select one,Vaccine Survey,2,Have you ever received a COVID-19 (SARS-CoV-2) vaccine?,TRUE,Yes;No;I don't know,,,,,,,,,,,,,,,,,,,,survey_data_dictionary_origcopy.csv - Vaccine Survey.csv,RADx-DHT,"sar,vaccine",group8
54f62b4b86b850b744ddc0d6530c66ec79b22edcc449f88682de29b9fa490ddecf89cf6d40de0d69dc1fb3298f84f7896e185a061da8c73ac82075e1b391f1e8,date_second_dose,,date,Monthly Vaccine Survey,1,"Within the past month (or since the last time you answered this question), what was the date of your second COVID-19 vaccine (OK to guess if unsure)?",TRUE,Date,,,,,,,,,,,,,,,,,,,,survey_data_dictionary_origcopy.csv - Monthly Vaccine Survey.csv,RADx-DHT,"date,question,past month,time",group8
3d67c4303ce6a12d2c06c86a896cff093de04c6363077846e7276a2703bc633af0efff2715a6e4d78db192286905491970d0cd45cce49d6654b9e134d970cd17,32138-vaccine_factors-4,Factors that might make participant less likely to get the vaccine selected; I do not trust the vaccine,categorical,,,What factors might make you less likely to get the vaccine? I do not trust the vaccine,TRUE,"0, Not Selected or Not Provided; 1, Selected or Yes",,,,,,,About You,,,,,,,,,,,,,COVIDCARE_survey_dictionary_v2_ForSubmission_MIT_Phase_II_2021-12-26.csv,RADx-DHT,"factor,vaccine",group8
bcf2bc2941694297823e470179829d44c2f58c0e589b8fc9bff4ccde21b48a299c92d2e3df318f57b65a3018bc8c5b371603204be847f862374934c79d080d58,32014-covid_vaccine_date_deid,Number of days from day of Consent when Participant received a first vaccine,integer,,,What was the date that you received your first COVID vaccine?,TRUE,De-identified Value in Days,,,,days,,,Symptom Screening,,,,,,,,,,,,,COVIDCARE_survey_dictionary_v2_ForSubmission_MIT_Phase_II_2021-12-26.csv,RADx-DHT,"covid vaccine,day,vaccine,date,consent,participant",group8
e667ec7dd802ede02fdd263c5894a242d70c909f861d7279f6e7ec9a462c0d29f17d264796371cf2dd97ed10bc98172b0781fef48ceb39272eba012b648fee5e,32138-vaccine_factors-14,Factors that might make participant less likely to get the vaccine selected; I have had severe allergic reactions to vaccines in the past,categorical,,,What factors might make you less likely to get the vaccine? I have had severe allergic reactions to vaccines in the past,TRUE,"0, Not Selected or Not Provided; 1, Selected or Yes",,,,,,,About You,,,,,,,,,,,,,COVIDCARE_survey_dictionary_v2_ForSubmission_MIT_Phase_II_2021-12-26.csv,RADx-DHT,"factor,vaccine,past,severe allergic reaction",group8
48e0ad527ea42ccca5dcb1aa976a76467687030337b3a3aed6527777a10bea1d40da097e90df2f08fc8a0f271813c3e7a1de3a67533d1cc151b476cc29c6bba1,when_did_you_receive_a_covid_19_or_coronavirus_vaccine3__covid_19_vaccine_date,"When did you receive a COVID-19 or coronavirus vaccine??<br><em><br>If you don?t recall the exact date, please provide the best estimate. If you have received multiple doses, please report the date of your most recent dose.</em> | COVID-19 Vaccine Date",text,,,,, ,,,,,,,,,,,,,,,,,,,,survey__baseline_survey_origcopy.csv,RADx-DHT,"date,multiple dose,good estimate,exact date",group8
0fb68ade8e8e508379cb5a1a9e6f0618856d4f3cd8d99a69bf08ac64aa974e583007dbf2694357bb644bf134515811604c5780e3df78660a3394322d5b8701f0,vaccine_requirement,,,,,Is the vaccine required by your school or job?,,"1, Yes | 0, No | 98, Don't know | 99, Prefer not to answer",,,,,,,tier2_vaccine_acceptance,"In deciding whether to get the COVID-19 vaccine, how important are/were these statements to you ?  
1 = Not Important, 3 = Neutral,  5 = Very Important",radio,,,,,,,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"school,job,vaccine",group8
dc410f3e53fd5751abb6cae3581f6b1b77b2bfa7684a07dbfab925c75a27ffe301ff2b6abcc5be7c27b935ddfe669c88856b4d396aef49a3a7c03fa5e18c5c8e,when_did_you_receive_a_covid_19_or_coronavirus_vaccine__covid_19_vaccine_date,"When did you receive a COVID-19 or coronavirus vaccine?<br><em><br>If you don?t recall the exact date, please provide the best estimate. If you have received multiple doses, please report the date of your most recent dose.</em> | COVID-19 Vaccine Date",text,,,,,,,,,,,,,,,,,,,,,,,,,survey__weekly_survey_origcopy.csv,RADx-DHT,"date,multiple dose,good estimate,exact date",group8
8c8b941bd9338ca36f3a1b35e095dfde365c08d90e4d9796ff959ca83eb3fd31f7163ecdde46e3a82833925ff423a5affee92bb75b3bed3d9be912ac2489310d,date_first_dose,,date,Monthly Vaccine Follow Up Survey,1,"Within the past month (or since the last time you answered this question), what was the date of your first COVID-19 vaccine (OK to guess if unsure)?",TRUE,Date,,,,,,,,,,,,,,,,,,,,survey_data_dictionary_origcopy.csv - Monthly Vaccine Follow Up Survey.csv,RADx-DHT,"date,question,past month,time",group8
1eba5e0ae74d3e17273eb623df9b927cb2620ea6e8f20ae61674fa5b650697a6a37206ed68a40a8cba35501d539c8522014bf2cd6e5350e8e63d7db0544c7066,vaccine_edu_pre,,,,,"Prior to your vaccination, were you given information or brochures about the vaccine and/or COVID-19?",,"1, Yes | 0, No | 98, Don't know | 99, Prefer not to answer",,,,,,,tier2_vaccine_acceptance,"In deciding whether to get the COVID-19 vaccine, how important are/were these statements to you ?  
1 = Not Important, 3 = Neutral,  5 = Very Important",radio,"This would include materials or discussions with your doctor, your library or church, a government health agency, university/college, or community health organization.",,,,[covid_vaccine] = '1',,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"vaccination,brochure,vaccine,information",group8
34d646b8b390495115d53ba84f29c865c1ce0f97326e3d7bf481b852270995f9eb2a5a376cf7c8242526bc202be898b29decc3aa7af6f304558e155088c8641e,test_result_date,,,,,The date on which this SARS-CoV-2 measurement was made,,,,,,,,,,SARSCoV2 Quantification Method,date,Lab result date,,,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"date,sar",group9
