Digest (variable_name|source_file|source_directory),variable_name,description,datatype,survey_name,survey_version,label,required,value_constraints,Channel,seeAlso,question_id,units,unique,CDE,form_name,section_header,ui,field_note,pattern,min,max,branching_logic,Custom Alignment,Matrix Group Name,CDE Reference,Value Set,Dependent Fields,source_file,source_directory,categories,related_group,matches
c4e480bd9b7dbcc928d8a88c6255b622824d5a8dc5c738a499fd8060de15cbf6c962164bbd8fa9a878e20be885dd52aadee718d2bd0b2cda61ffeea1de244e10,hum_frac_target_chem,,,,,Name of chemical compound used to estimate human fecal content,,caffeine | creatinine | sucralose | ibuprofen,,,,,,,,SARSCoV2 Quantification Method,category,,,,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,",chemical compound,human fecal content",group12,"27c9a3,1.0;991d5c,0.79"
f5e6dfc48a0b91d7fe41057672569a6ca7d307fa89a01ca84dca01fd5334a7adc32bbbcdb20072cb89e6d94c264e65a9d0c2ba9f16c7397267d591c7cd991d5c,hum_frac_target_mic,Name of microbial target used to estimate human fecal content,category,,,,not required,,,,,[none],,,,,,,,,,,,,,,"If 'hum_frac_mic_conc' has a non-empty value, then this must have a non-empty value",NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,",microbial target,human fecal content",group12,"c560eb,1.0;244e10,0.79"
0c6dd5dec4d92eeb9f7a6c72bd89e6964e81b201a4be52cdf9cf31d7f0e3a846993d66dec8568d3731bc687f2921afc18b0c37e246193e8e8ec689d820585ad2,rec_eff_target_name,,,,,Name of the recovery efficiency control target that is spiked in,,bcov vaccine | brsv vaccine | murine coronavirus | oc43 | phi6 | puro | ms2 coliphage | hep g armored rna,,,,,,,,Processing Method,category,"If 'rec_eff_percent' is equal to a value other than ""-1"", then this must have a non-empty value",,,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,",recovery efficiency control target",group13,"52d98b,0.76;cb6f40,1.0"
117c31e7c0dea66934ac5761625b7b0747b100c62d2906acef7d5f18be97d6f17a5cf8f9bcf947288e04be6a223e687d54545fbc335309ce995598773352d98b,rec_eff_spike_matrix,Matrix into which the recovery efficiency control target is spiked,category,,,,required,,,,,[none],,,,,,,,,,,,,,,"If 'rec_eff_target_name' has a non-empty value, then this must have a non-empty value",NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"recovery efficiency control target,matrix",group13,"585ad2,0.76;81463b,1.0"
c3ca4b85e72af91f36861869a2055b49f4d856ed83f6e07b774d059c515529bd057a388fafbfd2a788e0f32b440a1c15986a9dda4f2adc9b5ed562c5f581463b,rec_eff_spike_matrix,,,,,Matrix into which the recovery efficiency control target is spiked,,raw sample | raw sample post pasteurization | clarified sample | sample concentrate | lysis buffer,,,,,,,,Processing Method,category,"If 'rec_eff_target_name' has a non-empty value, then this must have a non-empty value",,,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"recovery efficiency control target,matrix",group13,"52d98b,1.0;cb6f40,0.76"
9e03bd26ff3c98383eaff83fe16cd61434d78694fcabc825d47a3c5e234d12034905a061a762f0b28e4162a50b09c27bc67e173e625ec62cbf6cbc8319cb6f40,rec_eff_target_name,Name of the recovery efficiency control target that is spiked in,category,,,,required,,,,,[none],,,,,,,,,,,,,,,"If 'rec_eff_percent' is equal to a value other than ""-1"", then this must have a non-empty value",NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,",recovery efficiency control target",group13,"585ad2,1.0;81463b,0.76"
60fdef0155b622cadf4dfb0bcb1949d76839ccd584a38f614b9a35bcda0f0db3becac127893675721ab7a7ea2db5169b52d7890d033cbad0bbbd08f4df219203,gender_identity_term,"PX011801 @NONEOFTHEABOVE='96,99' | Modified based on RADx-UP project feedback to conform to MTPC",,,,What terms best express how you describe your gender identity?,,"1, Woman | 0, Man | 2, Non-binary | 3,  Transgender man/Female-to-male (FTM) | 4, Transgender woman/Male-to-female (MTF) | 5, Gender non-binary/Genderqueer/Gender nonconforming | 6, Agender | 7, Bigender | 96, None of these describe me | 99, Prefer not to answer",,,,,,,sociodemographics,Demographics,radio,,,,,,,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"mtpc,radx,project feedback,gender identity,term",group14,"e6e75b,0.73"
0d13bbde15f6e617621de326e2d20a4b33b545209bcb2a9b9b46d28e93bbd09426d19c946aaa8aaf6bf989424c7169039993a00aa58600eafcd59d45a8e6e75b,30086-gender-1,Gender identity selected; Man,categorical,,,What terms best express how you describe your gender identity? Man,TRUE,"0, Not Selected or Not Provided; 1, Selected or Yes",,,,,,,About You,,,,,,,,,,,,,COVIDCARE_survey_dictionary_v2_ForSubmission_MIT_Phase_II_2021-12-26.csv,RADx-DHT,"gender identity,term",group14,"219203,0.73"
01904a80d34a71c7d29480f31b74ed02fe67e9d713e521654e15acb20aef7ec7506e8afa307b94dcbefb3f6c60457640563e40092a5516a8ee3345d25ed6ec10,gender,Gender of participant,categorical,,,"""What is your biological sex""",,Male; Female; Intersex; None; Recode_NA,,,,,,,,,,,,,,,,,,,,NIH_Consent_Demographic_Data_Dictionary_MIT_Sep09_origcopy.xlsx [Sheet1].csv,RADx-DHT,"gender,participant,biological sex",group15,"186fb5,0.77;44d7b9,0.77"
ead4a80d91afe631f5314eff954d8f24fcd0f764a73251811885910c86a995e65c09039dc697a7628291b69f936f07eb8f42039901e9b2991f0f3872ba52283c,bio_sex_birth_2,PX011601 |https://www.phenxtoolkit.org/protocols/view/11601 | HHS/CDC COVID Lab Reporting Specifications | Removed 'Biological' term,,,,What was your sex assigned at birth on your birth certificate?,,"1, Female | 0, Male | 3, Intersex| 96, None of these describe me | 99, Prefer not to answer",,,,,,,sociodemographics,Demographics,radio,,,,,,,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"protocol,sex,birth,birth certificate,cdc covid lab,term",group15,"96a990,0.72"
2472f90ee74dc9be6cb8bbaaa95795710b996c866b5bdd9bb3bb2c76edb4faf3c3d36556dcda1221a402749fddeae023fe05d258441a3b22401179f22bff896d,sex,,select one,Demographics Survey,5,What sex were you assigned at birth?,TRUE,Male;Female;Prefer not to disclose,,,,,,,,,,,,,,,,,,,,survey_data_dictionary_origcopy.csv - Demographics Survey.csv,RADx-DHT,"birth,sex",group15,"186fb5,0.79;44d7b9,0.79"
8c0a3a4b034a3e121c74ed0fc23a49a467cd4e9e9f8716fa461015de7f19f7f6af75e052d7bf5d107b2c3c29f5fb40f5461f26370a90c0c995e853167f96a990,what_is_your_biological_sex_assigned_at_birth_for_example_on_your_birth_certificate,"What is your biological sex assigned at birth (for example, on your birth certificate)?",text,,,,,"[""female"",""intersex"",""male"",""i_prefer_not_to_answer"",""none_of_these_describe_me""]",,,,,,,,,,,,,,,,,,,,survey__baseline_survey_origcopy.csv,RADx-DHT,"biological sex,birth,example,birth certificate",group15,"52283c,0.72;186fb5,0.86;44d7b9,0.86"
a6eb96c69c5cdfabe6e1abba224f24171c727b37b9aafc09a740792391dd2cdb7f834836c0380aad5d33d5c79f68ff69e47d8648123e2aadb44e73b3eecd10c8,30090-birthsex,Sex at Birth,categorical,,,What was your biological sex assigned at birth?,TRUE,"1, Female; 2, Male; 7, Other; 999, Prefer not to answer",,,,,,Sex,About You,,,,,,,,,,,,,COVIDCARE_survey_dictionary_v2_ForSubmission_MIT_Phase_II_2021-12-26.csv,RADx-DHT,"biological sex,birth,sex",group15,"186fb5,0.94;44d7b9,0.94"
bf20876de55bffb61151f393604c366a715994815a92c8de50603588527855c15804d2fa6f6b530c6dbea60433ce7ed2033b5ec9c22ebf88d00df0b03a186fb5,sex,,,,,What is your biological sex assigned at birth?,,"1, Male | 2, Female | 3, Intersex | 4, None of these describe me",,,,,,,form_1,Sex,radio,,,,,,,,,,,RADx-rad_MinimumCDE_REDCapDataDictionary_2021-04-08.csv,RADx-rad,"biological sex,birth",group15,"d6ec10,0.77;ff896d,0.79;96a990,0.86;cd10c8,0.94"
3ee0b18c28aaca96c53644acaa2dea97cdcd213c581bf3d2976c930f6173076db01ff068ce8ccae78498b9f8e32aba9a399c318f53d56c17d07520387444d7b9,sex,,,,,What is your biological sex assigned at birth?,,"1, Male | 2, Female | 3, Intersex | 4, None of these describe me",,,,,,,,Sex,radio,,,,,,,,RADx-rad Minimum CDE,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"biological sex,birth",group15,"d6ec10,0.77;ff896d,0.79;96a990,0.86;cd10c8,0.94"
cd646510a69dc80f1918c3150f2ce4c1e986b91f3847e17f35a28b00006b869e19d0b8c08e40cea052529bcefb3398dbf4e9cad3c702dc99cb7dee6311884e79,30091-education,Education Reached,categorical,,,What is the highest grade or year of school you completed?,TRUE,"1, Never attended school or only attended kindergarten; 2, Grades 1 through 4 (Primary); 3, Grades 5 through 8 (Middle school); 4, Grades 9 through 11 (Some high school); 5, Grade 12 or GED (High school graduate); 6, 1 to 3 years after high school (Some college, Associate's degree, or technical school); 7, College 4 years or more (College graduate); 8, Advanced degree (Master's, Doctorate, etc.); 999, Prefer not to answer",,,,,,Education,About You,,,,,,,,,,,,,COVIDCARE_survey_dictionary_v2_ForSubmission_MIT_Phase_II_2021-12-26.csv,RADx-DHT,"education,high grade,year,school",group16,"a3b562,0.71"
488652ca9a8138a3cb978b01bd674ab947e8dee8de95ddd8806d9f9c48cc3bcfb22a0c7afa031cf6da422bfedc9cb28c12dd2635d6884651c0e8b5982ca3b562,edu_years_of_school,Recommendation from RADx-UP projects,,,,What is the highest level of education you have achieved outside or in the United States?  Grades roughly equivalent to years of school.,,"0, Have never gone to school|1,5th grade or less|2,6th to 8th grade|3,9th to 12th grade, no diploma  |4,High school graduate or GED completed  |5,Some college level/ Technical / Vocational degree  |6,Bachelor's degree  |7,Other advanced degree (Master's, Doctoral degree)| 98, Prefer not to answer |99,Don't know",,,,,,,sociodemographics,Demographics,radio,,,,,,,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"education,recommendation,radx,united states,project,school,high level,grade",group16,"884e79,0.71"
25967a3b9167c9860c1db2ed90ddabd84598031220d920108a4521adb96459bf7ec3bccf5eecca177d8afad4b0291c0b7980b94763cc8bd2e108001221f907bb,education,,,,,How many years of education have you completed?,,,,,,,,,form_1,Education,text,Years of education from 0 - 20+,integer,,,,,,,,,RADx-rad_MinimumCDE_REDCapDataDictionary_2021-04-08.csv,RADx-rad,"year,education",group17,"6df59f,0.72"
207ad911ecd2f1ccbdd3d6589cd63b96add65a26946206b63f5056aa31e0a122bfbc794182d056789a25c4b6f50ecd9aa0bf561324655da16ffdf956366df59f,education,,select one,Demographics Survey,5,What is the highest level of education you have achieved?,TRUE,"No formal schooling;Some school, but did not graduate high school;High school diploma or equivalency (e.g., GED);Associate degree (e.g., junior college);Some college, but did not graduate college;Bachelor's degree;Master's degree;Doctorate (PhD);Professional doctorate (MD, JD, DDS, etc.);Other;Don't know;Prefer not to state",,,,,,,,,,,,,,,,,,,,survey_data_dictionary_origcopy.csv - Demographics Survey.csv,RADx-DHT,"education,high level",group17,"f907bb,0.72;40bbc7,0.72"
be5d34c89c377e912527c71a0c9fd9cd5c822fcb162e3e72ece2f438f15d3a90642817c884dae372d1a53ad60432e42dfd7bfeb7095ff92ada6383dc4640bbc7,education,,,,,How many years of education have you completed?,,,,,,,,,,Education,integer,Years of education from 0 - 20+,,,,,,,RADx-rad Minimum CDE,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"year,education",group17,"6df59f,0.72"
ff7c9ac371751bafc43b70dc88a25fa048ef255f11adb58aa93bb9380ee127b5254bde1c4eb396e2eaf49e1a330f43831e9abae7fc1b9fe35e80367a0c162959,weight,,integer,Largest Gathering and Height/Weight,0,What is your weight in pounds?,TRUE,|pounds,,,,,,,,,,,,,,,,,,,,survey_data_dictionary_origcopy.csv - Largest Gathering and Height Weight.csv,RADx-DHT,"pound,weight",group18,"a7a301,0.76;94338a,0.76"
101e7f80a650b41db79520250656e92996273b8a5a154b253722e52b6fa304c4ebcea6579fe047905f9ca0579f98620338c2baf03b37ba7931a31d231fa7a301,weight_lbs,,,,,What is your weight?,,,,,,,,,form_1,Health status,text,Weight in pounds,number,,,,,,,,,RADx-rad_MinimumCDE_REDCapDataDictionary_2021-04-08.csv,RADx-rad,weight,group18,"162959,0.76;9f0cfd,0.76"
0c508899ec097602e6a579db1aa1323df52e91cdbeebb97014e5126e834654f1226e837beef37ceb1e7d0dbbe44243b9051fe8b2a6665cfc8ce73c6f749f0cfd,weight,,integer,Baseline Survey,7,What is your weight in pounds?,TRUE,|pounds,,,,,,,,,,,,,,,,,,,,survey_data_dictionary_origcopy.csv - Baseline Survey.csv,RADx-DHT,"pound,weight",group18,"a7a301,0.76;94338a,0.76"
331edeee2e2430f1a2602fcaa8e04c07c58fefcdad836931d769d404fda37ee413a7dba3e50ba730af1476ed257030c60dbb4973619db69face27c7d9f94338a,weight_lbs,,,,,What is your weight?,,,,,,pound,,,,Health Status,float,Weight in pounds,,,,,,,RADx-rad Minimum CDE,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,weight,group18,"162959,0.76;9f0cfd,0.76"
2b11679b13c164c8b58da664e115d9adca9a534e663bb8e1b522d7cc94e4b303730b35644780e3ded4716097df95d3ad1f9eb6bc37cf359802543910e470b536,asthma,,,,,Asthma,,"1, Yes | 0, No",,,,,,,,Medical History,radio,,,,,,,,RADx-rad Minimum CDE,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,asthma,group19,"d3917f,0.72;04268d,1.0"
88e30463b6decc9bce0a8ba41f1a9e8dd40e68f1abe5ab6c03d78af470a151d56a9667eda75dfe80738dee95cd6bba42c4e7fc21f4c86ac7f6d4b982ccd3917f,asthma,,select one,Your Medical Conditions,4,"Asthma, to the point that you use inhalers daily or have been to the hospital for your asthma?",TRUE,Yes;No;Don't know,,,,,,,,,,,,,,,,,,,,survey_data_dictionary_origcopy.csv - Your Medical Conditions.csv,RADx-DHT,"point,asthma,hospital,inhaler",group19,"70b536,0.72;04268d,0.72;df0918,0.72"
d51b4f69eff1a5148ba4914a56f91d69c127197b4abeb349bc8d66f871af4768c29ed2e3a69e0a4615858064b94eb5a6cff272b0bdc83921229438058f04268d,asthma,,,,,Asthma,,"0, No| 1, Yes| 99, Prefer not to answer",,,,,,,tier2_ped,Significant underlying medical conditions at the time of COVID-19 testing or diagnosis:,radio,,,,,,,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,asthma,group19,"70b536,1.0;d3917f,0.72;df0918,1.0"
981a6415b2257c56a01e39929eb4deb2167616bfe8be2c9fcc395bf7717cf3e6c419db4b5b08b566e64265fd2f963b959429e809953deed22be1743308df0918,asthma,,,,,Asthma,,"1, Yes | 0, No",,,,,,,form_1,Medical History,radio,,,,,,,,,,,RADx-rad_MinimumCDE_REDCapDataDictionary_2021-04-08.csv,RADx-rad,asthma,group19,"d3917f,0.72;04268d,1.0"
416900655940d8173c2ab00eef838f809368ad0058a437d37b1cc21f4f75075db06effd7f90a62053bde93e837542c918311e811aca356bdd880845105ad481a,sickle_cell,,,,,Sickle cell disease,,"0, No| 1, Yes| 99, Prefer not to answer",,,,,,,tier2_ped,Significant underlying medical conditions at the time of COVID-19 testing or diagnosis:,radio,,,,,,,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,sickle cell disease,group20,"829f3d,1.0;f4d00a,1.0"
fbcdd7d2ac87708ede1ca26a45e60125a33dea4dfad17bb289aeeb1949f1b9be7c90dce80683eb5f4e3347b64e673afeaf5c5de08b3747dc9ba3ca90a7829f3d,sickle_cell_disease,,,,,Sickle cell disease,,"1, Yes | 0, No",,,,,,,,Medical History,radio,,,,,,,,RADx-rad Minimum CDE,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,sickle cell disease,group20,"ad481a,1.0"
12d952df601e7e3ea29ef962a66ff913aba72c7c7c1e950a93bb4ca3a00bd64f3007e3585cdcc70434016f4fa36e9a374678ef9c6a799e2715ce9bca53f4d00a,sickle_cell_disease,,,,,Sickle cell disease,,"1, Yes | 0, No",,,,,,,form_1,Medical History,radio,,,,,,,,,,,RADx-rad_MinimumCDE_REDCapDataDictionary_2021-04-08.csv,RADx-rad,sickle cell disease,group20,"ad481a,1.0"
710071c90f880777cc6a8c3ee9fb6e8f02c9b5415bac205ce0335eb42f3979d1e9c6f468e9dc5eeab8398c0513f04b6ba02df91056d5464b17461270d6947b98,cancer,,,,,Cancer,,"0, No| 1, Yes| 99, Prefer not to answer",,,,,,,tier2_ped,Significant underlying medical conditions at the time of COVID-19 testing or diagnosis:,radio,,,,,,,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,cancer,group21,"8da3fc,1.0;a5dc44,1.0"
5014c9a58777d4c952a9f3e13418b0efc635c05bfa40a84389e927833c0acbcf845525b89abc3d7710e0b339848c6c80184671a08d3ab81b6e105d7dd48da3fc,cancer,,,,,Cancer,,"1, Yes | 0, No",,,,,,,,Medical History,radio,,,,,,,,RADx-rad Minimum CDE,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,cancer,group21,"947b98,1.0"
e9a3d80a2e82a9fb5064c4a3a929361ff1f614bf84924eb5dcae5f75db4375a1b1c1aa7f0d952f5d17157ca79bad4d47ab4d103842f2b8d895fa3ea869a5dc44,cancer,,,,,Cancer,,"1, Yes | 0, No",,,,,,,form_1,Medical History,radio,,,,,,,,,,,RADx-rad_MinimumCDE_REDCapDataDictionary_2021-04-08.csv,RADx-rad,cancer,group21,"947b98,1.0"
f38d97659883d3f07eae225b46314ce76aa0e8bf3930b84a10f19cb22b912f4f60123098db8aae3b4dbdb555913ecf1a57db62ddb07f8805459b4f864a9cd820,hypertension,,,,,Hypertension,,"1, Yes | 0, No",,,,,,,form_1,Medical History,radio,,,,,,,,,,,RADx-rad_MinimumCDE_REDCapDataDictionary_2021-04-08.csv,RADx-rad,hypertension,group22,"437b07,1.0"
40ae3cdffc89706f4b238b1b9070db7c9051b9a18af996e7c71da8e97fe7c80b552406a5257b1ef9cdf17e767a3617cd3fe21b90c45327d0d2e37568cfa58c47,hypertension,,,,,Hypertension,,"1, Yes | 0, No",,,,,,,,Medical History,radio,,,,,,,,RADx-rad Minimum CDE,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,hypertension,group22,"437b07,1.0"
94c92870dff5d676efb70940aaed79023260d57be4ec085085607755a6e7ff559ec73c7059905b6e2de3d6417b58fe9953f565e5c610b4ee00d93f48f2437b07,hyperten,,,,,Hypertension,,"0, No| 1, Yes| 99, Prefer not to answer",,,,,,,tier2_ped,Significant underlying medical conditions at the time of COVID-19 testing or diagnosis:,radio,,,,,,,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,hypertension,group22,"9cd820,1.0;a58c47,1.0"
1e29007baddf4364af59eb4af8d7dd8c110c043e89699882142dc288eb9702e9879851092ff558d0b4af74aa8add87261a90170c3b53d029825448fd445973ec,alc,Alcohol use,radio,,,How often do you have a drink containing alcohol? ,,"1, Never | 2, Monthly or less 2-4 times a month | 3, 2-3 times a week | 4, 4 or more times a week",,,,,,,,,,,,,,,,,,,,Demographics_and_Clinical.csv,RADx-DHT,"drink,alcohol,alcohol use",group23,"e2e2f9,0.75"
0622f813b4eac5fdc0b2cb7d58e0f4ffc72ae0164608f1bb94de43be4c6fd82a1db0f5b65769831ecfdb1a87e01e46a421f056e9ac40d8d299e8cfd2c8ad6cdd,how_often_do_you_have_a_drink_containing_alcohol,How often do you have a drink containing alcohol?,text,,,,,"[""never"",""monthly_or_less_than_2_to_4_times_a_month"",""2_to_3_times_a_week"",""4_or_more_times_a_week""]",,,,,,,,,,,,,,,,,,,,survey__baseline_survey_origcopy.csv,RADx-DHT,"drink,alcohol",group23,"e2e2f9,0.7"
75e0816ae9a6098d340c3eef8bee7eeff40158ec857908aa9ab13273bb7fa885de7acacee80b31a98422b4755a6c9d404031d300ee1887f32fbd2f439fe2e2f9,alcohol_daysperweek,|https://www.drugabuse.gov/sites/default/files/audit.pdf| Alcohol Use Disorders Identification Test (AUDIT) |,,,,How often do you have a drink containing alcohol?,,"0, Never|1, Monthly or less|2, 2-4 times a month|3, 2-3 times a week|4, 4 or more times a week|5, Don't know or refuse to answer",,,,,,,alcohol_and_tobacco,Alcohol and Tobacco/Nicotine Use,radio,,,,,[lifetime_use_alcohol] = '1',,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"drink,alcohol,site,alcohol use disorder identification test,audit,default",group23,"5973ec,0.75;ad6cdd,0.7"
b7a5a344baa04537676da11546283110069233a5ef27e1232e01eec27d7e47594bf5a9753c25dc8a28fad4ee2c1d9e55c6ee76b9a423a849f06de778fe588220,type_health_insurance__employer,,string,,,Which of the following types of health insurance do you currently have?,,"['Insurance through a current or former employer or union or through a family members employer union', nan]",,,0.0,,,,,,,,,,,,,,,,,data_dictionary.xlsx [C19EX - Health History Survey].csv,RADx-DHT,"health insurance,type",group24,"9e9718,0.86;053887,0.86"
bc23f4303bf53c99306a12cd3145ca6b80df952ca6513c0bf9d2af3c4f9b4927009b6c4bb85c1baec1c4cd8b8054ba329c2dc3a3cd7994e8b33061449eefd46b,type_health_insurance__purchased_directly,,string,,,Which of the following types of health insurance do you currently have?,,"[nan, 'Insurance purchased directly from an insurance company']",,,0.0,,,,,,,,,,,,,,,,,data_dictionary.xlsx [C19EX - Health History Survey].csv,RADx-DHT,"health insurance,type",group24,"9e9718,0.86;053887,0.86"
