variable_name,description,datatype,Digest (variable_name|source_file|source_directory),survey_name,survey_version,label,required,value_constraints,Channel,seeAlso,question_id,units,unique,CDE,form_name,Concept,Comment,section_header,ui,field_note,pattern,min,max,branching_logic,Custom Alignment,Matrix Group Name,CDE Reference,Value Set,Dependent Fields,source_file,source_directory,categories,related_group,matches
avg_sleep_past_week,,integer,bbdee7947030b12db876497f26f5f7ccfc838a3de942bd84ae1406986f8e559549cb808e1b80888e78ded24868270a4ad0a3b605c8e3977c6ca05611072573eb,Weekly COVID-19 Citizen Science Survey 4,9,"Over the past WEEK, on average, how many hours did you sleep per night?",true,|hours per night,,,,,,,,,,,,,,,,,,,,,,survey_data_dictionary_origcopy.csv - Weekly COVID-19 Citizen Science Survey 4.csv,RADx-DHT,"hour,past week,night",group2,"5f028e,0.79;0b24a4,0.64"
sleephours_child,,,76e1f24c4e452adc9b71ffa13cd3cf7e176b2ea883491eacddc1f3d775dfeafb320cb9805cf8366826b556a68ced593e756a4cb15b69ce88df213024875f028e,,,"In the last week, how many hours of sleep did you get on most nights?",,"1, More than 11 hours | 2, 9-11 hours | 3, 8-9 hours | 4, 7-8 hours | 5, 5-7 hours | 6, Less than 5 hours | 98, Don't know | 99, Prefer not to answer",,,,,,,tier2_ped,,,"(13+) During the COVID-19 pandemic (since March 2020), how often did you:",radio,,,,,,,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"week,hour,night,sleep",group2,"875098,0.79;2573eb,0.79;e05412,0.79;098caa,0.53;7db592,0.79"
sleephours_parent,,,867208b59bbb2f8ce0ad3849cc08fdd6087468a09504fa2503cf07a623e0c30130592a8a6fae97fb918709c2d54ad387c2487aa45653d907f5744a63270b24a4,,,"In the last week, how many hours of sleep did your child get on most nights?",,"1, More than 11 hours | 2, 9-11 hours | 3, 8-9 hours | 4, 7-8 hours | 5, 5-7 hours | 6, Less than 5 hours | 98, Don't know | 99, Prefer not to answer",,,,,,,tier2_ped,,,"(13+) During the COVID-19 pandemic (since March 2020), how often did you:",radio,,,,,,,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"hour,child,night,week,sleep",group2,"875098,0.64;2573eb,0.64;e05412,0.64;48b532,0.52;7db592,0.64"
avg_sleep_past_week,,integer,e82f9c72255dd0f53531082bf6c7118b801974baf2cbdac36cad4b1c24031402d6fbae5a924bae8f3174cf2d76c3be8088e70045768821dbbe85c750eee05412,Weekly COVID-19 Citizen Science Survey 3,9,"Over the past WEEK, on average, how many hours did you sleep per night?",true,|hours per night,,,,,,,,,,,,,,,,,,,,,,survey_data_dictionary_origcopy.csv - Weekly COVID-19 Citizen Science Survey 3.csv,RADx-DHT,"hour,past week,night",group2,"5f028e,0.79;0b24a4,0.64"
more_care,,,7b5867bb39f8b289fd166dc28f55df746f08c415e7f907a23b85d35c708700485f3639693c0c00c79ae126129ffed9c04cf14f526a6666498e269df9074bd687,,,"Does your child need or use more medical care, mental health or educational services than is usual for most children of the same age?",,"0, No| 1, Yes| 99, Prefer not to answer",,,,,,,tier2_ped,,,Special Healthcare needs,radio,,,,,,,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"mental health,educational service,child,medical care",group2,"48b532,0.53"
num_sleeps,Number of sleeps (main sleep + naps) in a day,long,8d8c60bf86f2a4f35754b725ffdffcca9ce88b29c59ccff907cac225c32736887fea7718e715fc3b1eefcc93843a2135b2cf1718b3172b4cec8dd584ce098caa,,,,,,Sleep,https://dev.fitbit.com/build/reference/web-api/sleep/,,,,,,,,,,,,,,,,,,,,data_dictionary.xlsx [FBML Minute Level].csv,RADx-DHT,"number,main sleep,nap,sleep,day",group2,"5f028e,0.53;e7d1ee,0.52"
do_any_children_in_your_household_attend_daycare_or_school_in_person_on_a_regular_basis_at_least_1_day_per_week,Do any children in your household attend daycare or school in-person on a regular basis (at least 1 day per week)?,text,b74d81d844f13c0bf0fb3bf4c72fd3c4d9e1b6855d5cd88bfed2bb79da7a9afb086c16c9a3ee0d89e6bf033fda51bd454c4b93f36faa16a083c00d773348b532,,,,,"[""yes"",""no""]",,,,,,,,,,,,,,,,,,,,,,survey__baseline_survey_origcopy.csv,RADx-DHT,"child,household,school,daycare,day",group2,"0b24a4,0.52;4bd687,0.53"
avg_sleep_past_week,,integer,a841d712a907b89996dd0d0ecede1a23ff657d00c4017889b6a5629f4b94db24cbaa4eedb6ad214af138fa7688ec0bcfdb06cc74fbf5dbaffa7999bd1c7db592,Weekly COVID-19 Citizen Science Survey 2,9,"Over the past WEEK, on average, how many hours did you sleep per night?",true,|hours per night,,,,,,,,,,,,,,,,,,,,,,survey_data_dictionary_origcopy.csv - Weekly COVID-19 Citizen Science Survey 2.csv,RADx-DHT,"hour,past week,night",group2,"5f028e,0.79;0b24a4,0.64"
up_all_day,,,79bac0694773b9809f31ae60656243402eabfc17a727318f38503382eba98ff02d0682a81d9feadfb54ff682e83b472f75debebb6558dff1de6ca49b4ae7d1ee,,,Being up all day without a nap or rest,,"0, No trouble|1, A little trouble|2,Some trouble|3,A lot of trouble|4, Impossible|99, Prefer not to answer",,,,,,,tier2_ped,,,"Functional Disability Inventory: In the past two weeks, would you have had any physical trouble or difficulty doing these activities?",radio,,,,,,,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"nap,day",group2,"d14c79,0.57;098caa,0.52"
data_source,,,1083704d7c5e6aa301cec658991d5e8df5217f1acc7dceca50ae6f90fbc9c0f3c49142a8bcb1c51ce77ecd7fd96a51abc1cc79a72fec065e1b8ccc36f2dce137,,,What is the source of these data?,,"1, Participant Direct Report|2,Secondary Medical Record Dataset|3,Mixed",,,,,,,tier2_other,,,How much do you trust each of these sources to provide correct information about COVID 19?  (Select one response for each row.),radio,,,,,,,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"datum,source",group3,"a5053e,0.65"
data_source,Source of Data,text,c505af4ab189ad86e829970b89b640909091bd273493f2bbcd7334de6ffe95aad7573bb2b18c290eedbf02507b4d9755fa11eb3f2ec6121668b677f3daa5053e,,,,,,,,,,,,,,,,,,,,,,,,,,,medications_data_dictionary_origcopy.csv,RADx-DHT,"datum,source",group3,"dce137,0.65"
assay_date,,,a0ab631e50145c15e1b0e717544a395dae28c7115e937fe6c4016c760328f14d80fbb0805079a8bceaed3c0c4634d7f53e3d8390f6dc0a5d0679a8305d33e054,,,date of assay performed,,,,,,,,,,,,PCR,date,example: 2021-01-01,,,,,,,,,,PCR_Data_Element_Template_v000.xlsx [RADxrad_Data_Element_Template_v].csv,RADx-rad,"date,assay",group4,"539427,0.51;974bfe,0.51;08cfa3,0.5;05fc2a,0.51;1b64c4,0.51;a86ea5,0.51;2e6cda,0.51;f63edc,0.55"
review_date_v4,clinical_event_4 - reviewer(1) date,text,4d66d9cb4b9a54f419f4823b9f28d2381136449a53aea019e80e5e8a04403e2f92b7dc05bec008b665280a4986f5ea1ee81b4509ce6064b46c65d1715f2fd5ba,,,Date of Review(1),,,,,,,,,,,,,,,,,,,,,,,,Demographics_and_Clinical.csv,RADx-DHT,"date,clinical_event_4",group4,"61b920,0.5"
review_date_v5,clinical_event_5 - reviewer(1) date,text,55712e62496597b5159a066cd955bada3a6f30de2240c70e842994220656d6d2fd7de5d0aac64f34cf5ef1e5ba088f98789693048c6b092132f232f3807591fc,,,Date of Review(1),,,,,,,,,,,,,,,,,,,,,,,,Demographics_and_Clinical.csv,RADx-DHT,"date,clinical_event_5",group4,"61b920,0.51"
review_date_2,clinical_event_1 - reviewer(2) date,text,9fdde3d4b283e8c00f19d5b81c90fd76e5fb40c24439964e0185037dc8faa58802844891fe14078916cb8f0e30b794dd1270297364e7f3d89df1cd4f06539427,,,Date of Review(2),,,,,,,,,,,,,,,,,,,,,,,,Demographics_and_Clinical.csv,RADx-DHT,"date,clinical_event_1",group4,"33e054,0.51;61b920,0.5"
pre_conc_storage_time,The approximate average duration of time between when samples reach the lab and when they are concentrated (if concentrated),float,fe1b5e84504726df1528fb865feaa488cbecbb00b3a548b3507ad539008ffe52d9b945df3e7211ff94f4d756dd441ed350262fad8c74a2edfa179f85a2d70521,,,,not required,,,,,hours,,,,,,,,,,,,,,,,"[greater than or equal to 0];
[empty]",None,NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"approximate average duration,sample,time,lab",group4,"0e6cea,0.52;e1c26c,0.63;3c2222,0.9;530664,0.65;f878d3,0.54;91fbda,1.0"
collection_storage_temp,,,efbd11ba7cdee793808f1690f2f2f71e4d33862f50813ad6822d1e256f21059f512a84844286c6bfd1c6140bd07781b4768a253ecb1863861da8a9df9e0e6cea,,,Temperature at which the sample was stored after collection and prior to reaching the lab,,,,,,celsius,,,,,,Collection Method,float,,,,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"temperature,sample,collection,lab",group4,"d70521,0.52;f56e64,0.74;81339b,0.64;23c1c6,0.84;10b2a6,0.53;7dd3e4,1.0"
review_date_3_v2,clinical_event_2 - reviewer(3) date,text,af6aee9915d830894f25073eef03664541b5f9e5e64d94756cf95306de0ffd26790aaaa31cf7dbe607f1e2be1fafb3a2533fb5fc06d249e81df1e80bf4974bfe,,,Date of Review(3),,,,,,,,,,,,,,,,,,,,,,,,Demographics_and_Clinical.csv,RADx-DHT,"date,clinical_event_2",group4,"33e054,0.51"
sample_collect_time,,,7ff2dcfb4a21f642a729598864008d0830342aab3d384d12730bb3eab5d29e831ef4d791ef6dd46c1b3d171ea27f47c15c93619d39a91205a3157cf2a9509b5a,,,"The local time of sample collection; for composite samples, specify the time at which sample collection began",,,,,,,,,,,,Sample,time,,time,,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"sample collection,local time,composite sample,time",group4,"45f113,1.0;10b2a6,0.52;0f1dee,0.58;885859,0.89"
sample_collect_date,,,8b8083b351a17b2ccbf359066a9e5bfbffc577409d3a08c771f57d07ae5c153be22fafa0a08096600c27c15b8876adf4093ecb5a21241588dad0ba8c4451d9ad,,,"The date of sample collection; for composite samples, specify the date on which sample collection began",,,,,,,,,,,,Sample,date,,date_ymd,,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"sample collection,date,composite sample",group4,"45f113,0.89;10b2a6,0.56;885859,1.0"
collection_storage_time,,,5edaa46466e23b167ef9a7227ead852d68de31a4d135eaee287939ebcada7456106490d3ef060e3fc4318797fa02edaedf597feb871e31d266ca5bc850e1c26c,,,Duration of time the sample was stored after collection and prior to reaching the lab,,,,,,hour,,,,,,Collection Method,float,,,0,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"sample,collection,lab,time,duration",group4,"d70521,0.63;f56e64,0.63;810ff0,0.57;81339b,0.53;23c1c6,1.0;10b2a6,0.55;7dd3e4,0.84"
review_date_2_v2_v3,clinical_event_3 - reviewer(2) date,text,df562ce1ffc8b48c7b58e6b14785521c37f9730c27e1934da2898c5b52aea0b0e583c0dba2a2b13b26b349d5a4f7f7181361bb86443d6c5ed9a7d143f68c8b30,,,Date of Review(2),,,,,,,,,,,,,,,,,,,,,,,,Demographics_and_Clinical.csv,RADx-DHT,"date,clinical_event_3",group4,"61b920,0.5"
pre_conc_storage_temp,The storage temperature of samples after reaching the lab and prior to concentration (if concentrated),float,eb2bcac90b5e7b729cf5768c39446df20f915a2821f093dd2e5d5330ffdab3f67b073ee8a54f37df1c2f52b61ad74bbc366654af0c98b75025010dd4fef56e64,,,,not required,,,,,celsius,,,,,,,,,,,,,,,,"[float];
[empty]",None,NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"storage temperature,concentration,sample,lab",group4,"0e6cea,0.74;e1c26c,0.63;3c2222,0.53;530664,1.0;f878d3,0.87;91fbda,0.65"
sample_collect_time,"The local time of sample collection; for composite samples, specify the time at which sample collection began","time, 24-hr ([hh]:[mm])",0d9b2673a40dd653ab8ad5fce3505825b16f0fed5db5adaede537f2c69bec2deb2c368c97906e07213044daadbde8a1d6f32b25805e757616d7ef7ad3845f113,,,,required,,,,,[none],,,,,,,,,,,,,,,,[time],None,NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"sample collection,local time,composite sample,time",group4,"509b5a,1.0;51d9ad,0.89;37aebe,0.58;10b2a6,0.52"
collection_water_temp,,,b1c76ceef884dcadf37746fe4593984b08bd16a02094d1e86380cbc97d13b3686607664b4f8cfe9918784f8603482bb0618625699f682881211e15fd5637aebe,,,Sample temperature at time of collection,,,,,,celsius,,,,,,Sample,float,,,0,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"sample temperature,time,collection",group4,"45f113,0.58;0f1dee,1.0"
result-date,The date and time at which the provider obtained the result,string,b691f6173f25ab001526065695dbceed4b6cbfe661601007b646d3cc96183488b29cd8c3d5d3c096a7a63921e340771c07303c744b224b20adbbc719e869a477,,,,,ISO 8601 date-time format,,,,,,,,,,,,,,,,,,,,,,data_dictionary_test.xlsx [Test].csv,RADx-DHT,"date,provider,time,result",group4,"c8641e,0.53;a86ea5,0.53"
review_date,clinical_event_1 - reviewer(1) date,text,a32d8f75609eda71bbf62a14dee8a94daacf637802fa93a5b708d554d044b20a7fe78a531ca48a4c7e62b88446b59502484226d45914470521ec4b20506a5611,,,Date of Review(1),,,,,,,,,,,,,,,,,,,,,,,,Demographics_and_Clinical.csv,RADx-DHT,"date,clinical_event_1",group4,"61b920,0.51"
test_result_date,,,34d646b8b390495115d53ba84f29c865c1ce0f97326e3d7bf481b852270995f9eb2a5a376cf7c8242526bc202be898b29decc3aa7af6f304558e155088c8641e,,,The date on which this SARS-CoV-2 measurement was made,,,,,,,,,,,,SARSCoV2 Quantification Method,date,Lab result date,,,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"date,sar",group4,"69a477,0.53;a86ea5,1.0;10b2a6,0.55"
review_date_3_v4,clinical_event_4 - reviewer(3) date,text,a4611ca3fb1eb8ff0b35b64ffc50137493583293904b9896e21019204fd3c9e641d9accce9daf23feb9b56167f33323f29cdc0f14d4f11f1f00512ddf508cfa3,,,Date of Review(3),,,,,,,,,,,,,,,,,,,,,,,,Demographics_and_Clinical.csv,RADx-DHT,"date,clinical_event_4",group4,"33e054,0.5"
location_air_temp,,,048b7136841f9a2c44f10fe5ee5fbb91bd039365168a5a1f3f50c68a54c117607fd22b2d1c1564dfe3955ec2e3a1045d783394ceabd28b0e099f3ba59ac498c7,,,"Temperature of the air at the location and time of sampling, in C",,,,,,celsius,,,,,,Sample,float,,,0,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"time,air,temperature,location",group4,"0f1dee,0.53"
pre_ext_storage_time,,,7f5ed4238688b935ef381fe4e88d9cd836a172d703246388bca05912a2db6328c567398b608749458a8ced8d4d7e5d1731cd1cb435d14a826fe9b92d0e3c2222,,,The approximate average duration of time between when samples are concentrated (if concentrated) and when they are extracted,,,,,,hour,,,,,,Processing Method,float,,,0,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"approximate average duration,sample,time",group4,"d70521,0.9;f56e64,0.53;810ff0,1.0;81339b,0.57;23c1c6,0.57"
pre_ext_storage_time,The approximate average duration of time between when samples are concentrated (if concentrated) and when they are extracted,float,556911b4778c74a65aae8cdd9c4a791076e85244059aa8486951c65099d524c22bdb55a6d20b09b885e087856a1bc398a09c7c970043f772d91ba4a63c810ff0,,,,not required,,,,,hours,,,,,,,,,,,,,,,,"[greater than or equal to 0];
[empty]",None,NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"approximate average duration,sample,time",group4,"e1c26c,0.57;3c2222,1.0;530664,0.53;f878d3,0.57;91fbda,0.9"
pre_conc_storage_temp,,,b676bde5e21aab12a2db2fb84aa6303105d8967241a53e6c816d20fb02ec67c36c25081f048d212aa6690cc28cf5338f5a6c5086a3ba8b114ed6adaddf530664,,,The storage temperature of samples after reaching the lab and prior to concentration (if concentrated),,,,,,celsius,,,,,,Processing Method,float,,,,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"storage temperature,concentration,sample,lab",group4,"d70521,0.65;f56e64,1.0;810ff0,0.53;81339b,0.87;23c1c6,0.63;7dd3e4,0.74"
review_date_3_v2_v3,clinical_event_3 - reviewer(3) date,text,8e2d61ff53d84827c242416344f7ba034f8cbe357a728bd8d9a87cb8220a2bd76fa8d61632fbce031e0b3f5e3fc9febc95b2c88d869d7299dbb4b708ad05fc2a,,,Date of Review(3),,,,,,,,,,,,,,,,,,,,,,,,Demographics_and_Clinical.csv,RADx-DHT,date,group4,"33e054,0.51"
pre_ext_storage_temp,The storage temperature of samples after concentration (if concentrated) and prior to extraction,float,d9706df479997b92a4bccd32efa64ff7ea843e664f6fbc2357514dee0f59385dbb33100f83a518a9ec0c84f8277663cfad3745f23f83e0d479266d10f581339b,,,,not required,,,,,celsius,,,,,,,,,,,,,,,,"[float];
[empty]",None,NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"storage temperature,extraction,concentration,sample",group4,"0e6cea,0.64;e1c26c,0.53;3c2222,0.57;530664,0.87;f878d3,1.0;91fbda,0.54"
review_date_3,clinical_event_1 - reviewer(3) date,text,99793ff0642843738f62435646537665bdf1a237ed8792f8ac820ceeed065efc0495eaef3e789cd5cfa3c5a9640936cfb3352bbee6216e324064c55cae1b64c4,,,Date of Review(3),,,,,,,,,,,,,,,,,,,,,,,,Demographics_and_Clinical.csv,RADx-DHT,"date,clinical_event_1",group4,"33e054,0.51;61b920,0.52"
test_result_date,The date on which this SARS-CoV-2 measurement was made,date ([yyyy]-[mm]-[dd]),ecd10522dc2be562d49c6ecf8783717e08dbb643e85f45a4ed55ac73f48e8f137ccfb85015985a08e6eff147d285d826641a1483109a63d840a451eceda86ea5,,,,required,,,,,[none],,,,,,,,,,,,,,,,[date not after tomorrow's date and not before 'sample_collect_date'],None,NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"date,sar",group4,"33e054,0.51;69a477,0.53;c8641e,1.0;10b2a6,0.55"
composite_start_date,,,21ef7066936eac254459152c6e85846310c3f73937180c3d819cb150b11fa2956fb891c46758a162ce70ecc4df45043aa37481cd51253d3408647f772661b920,,,Composite start date,,,,,,,,,,,,Sample,date,,date_ymd,,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,date,group4,"2fd5ba,0.5;7591fc,0.51;539427,0.5;8c8b30,0.5;6a5611,0.51;1b64c4,0.52"
pre_ext_storage_temp,,,6ac62cbf9a756d13c9e6ec4eed2d105f6be30121cbb2b92699a42e174c33fafaafedcae12ce79cb8f890e899ea44164b1da6c45eb390167925b5fafbe1f878d3,,,The storage temperature of samples after concentration (if concentrated) and prior to extraction,,,,,,celsius,,,,,,Processing Method,float,,,,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"storage temperature,extraction,concentration,sample",group4,"d70521,0.54;f56e64,0.87;810ff0,0.57;81339b,1.0;23c1c6,0.53;7dd3e4,0.64"
collection_storage_time,Duration of time the sample was stored after collection and prior to reaching the lab,float,eb7254fa3e165c9b8a104e77d51827ef3f28df35808de503b6773746864e1d0fd04a2a4e57c458d241b85ecedb2f8bfca7f926b93913a6fb6d9fe3aa7723c1c6,,,,not required,,,,,hours,,,,,,,,,,,,,,,,"[greater than or equal to 0];
[empty]",None,NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"sample,collection,lab,time,duration",group4,"0e6cea,0.84;e1c26c,1.0;3c2222,0.57;530664,0.63;f878d3,0.53;10b2a6,0.55;91fbda,0.63"
review_date_2_v5,clinical_event_5 - reviewer(2) date,text,58c23d3f946dd343a5461d4d7b4e87e48791e9f31b36099b3510afd3851545cf0fe081f88473e98a3c29a93456b409199fe6e4c77397793d56dd8159ce2e6cda,,,Date of Review(2),,,,,,,,,,,,,,,,,,,,,,,,Demographics_and_Clinical.csv,RADx-DHT,"date,clinical_event_5",group4,"33e054,0.51"
collection-date,The date and time at which the sample was collected,string,521be6a61983a3da1a7508204b62c7c9423a04c1045ffb0292bb67770cc1b138fb303a82652cbb4a4f49b1781e2582ebfe6a417187cc22877b59596e1710b2a6,,,,,ISO 8601 date-time format,,,,,,,,,,,,,,,,,,,,,,data_dictionary_test.xlsx [Test].csv,RADx-DHT,"date,sample,time",group4,"0e6cea,0.53;509b5a,0.52;51d9ad,0.56;e1c26c,0.55;45f113,0.52;c8641e,0.55;a86ea5,0.55;23c1c6,0.55;7dd3e4,0.53;885859,0.56"
collection_storage_temp,Temperature at which the sample was stored after collection and prior to reaching the lab,float,76438ea1a0558ccc2710ed6dca9bec2154a9d1316e63fb9d7693c76e356b5cfe573708fd309aea4eced6d0bf84ed00b45d82dff6d6b970162d07dc62787dd3e4,,,,not required,,,,,celsius,,,,,,,,,,,,,,,,"[float];
[empty]",None,NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"temperature,sample,collection,lab",group4,"0e6cea,1.0;e1c26c,0.84;530664,0.74;f878d3,0.64;10b2a6,0.53;91fbda,0.52"
collection_water_temp,Sample temperature at time of collection,float,77fa4d190079916edc59a7a05a835d867d528edfbb66b97ed408cd36f3360ed47dd9ddccacc52f5ca6ef722cb09a822d97e5400b5c6800703e080a8de80f1dee,,,,not required,,,,,celsius,,,,,,,,,,,,,,,,"[greater than or equal to 0];
[empty]",None,NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"sample temperature,time,collection",group4,"509b5a,0.58;37aebe,1.0;c498c7,0.53"
pre_conc_storage_time,,,453c757db45be0633e8a3508c87e3107f0891929fdd9a47de8f05462cf7b328fb44a0463035e85b3228a18f4c9119620da782b7b70fb1b8728df27660191fbda,,,The approximate average duration of time between when samples reach the lab and when they are concentrated (if concentrated),,,,,,hour,,,,,,Processing Method,float,,,0,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"approximate average duration,sample,time,lab",group4,"d70521,1.0;f56e64,0.65;810ff0,0.9;81339b,0.54;23c1c6,0.63;7dd3e4,0.52"
sample_collect_date,"The date of sample collection; for composite samples, specify the date on which sample collection began",date ([yyyy]-[mm]-[dd]),aa795b4c8ae60cf00a21b2c7f1abad4651237535e42c72cd686a02b2e28b475fd0aa170493754c8361a89ae3b890aa2031ed77533a1b20ef527765ed6d885859,,,,required,,,,,[none],,,,,,,,,,,,,,,,[date not after tomorrow's date],None,NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"sample collection,date,composite sample",group4,"509b5a,0.89;51d9ad,1.0;10b2a6,0.56"
review_date_3_v5,clinical_event_5 - reviewer(3) date,text,6a8a5f3d1438f9e7749cc2c2f22e60dee9b9faf3c3657757199502e66bae5470524c3284f3d403101f1ccd184c9df0122442f5f3765e8f5f57b6d18bb3f63edc,,,Date of Review(3),,,,,,,,,,,,,,,,,,,,,,,,Demographics_and_Clinical.csv,RADx-DHT,"date,clinical_event_5",group4,"33e054,0.55"
